#age/yr        logL   logTef lgrav  logTc  logrho Xc      Yc     Xc_C     Xc_O     Q_conv Q_disc  L_H/L Q1_H   Q2_H   f_pp      L_He/L Q1_He  Q2_He  L_C/L  L_nu/L Q_Tmax  stage
 0.000000E+00  3.688  4.619  5.129  7.849  2.134  0.7616  0.2384 6.55E-20 9.52E-31 0.3144 0.5459  1.005 0.0000 0.8538 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000  ZAMS                
 6.885197E+05  3.704  4.622  5.122  7.856  2.149  0.7372  0.2628 2.37E-20 8.12E-21 0.3135 0.7176  1.001 0.0000 0.8538 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.640172E+06  3.718  4.625  5.119  7.864  2.168  0.7184  0.2816 1.01E-19 3.31E-20 0.3004 0.7572  1.002 0.0000 0.8569 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.600236E+06  3.733  4.628  5.117  7.873  2.188  0.6986  0.3014 4.28E-19 1.35E-19 0.2928 0.7797  1.001 0.0000 0.8569 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.466272E+06  3.746  4.631  5.115  7.881  2.208  0.6798  0.3202 1.68E-18 5.06E-19 0.2809 0.7935  1.001 0.0000 0.8569 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 4.374923E+06  3.761  4.634  5.113  7.890  2.230  0.6592  0.3408 7.19E-18 2.07E-18 0.2745 0.8064  1.001 0.0000 0.8569 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.185860E+06  3.775  4.636  5.110  7.899  2.252  0.6398  0.3602 2.83E-17 7.80E-18 0.2615 0.8186  1.002 0.0000 0.8599 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.031740E+06  3.790  4.640  5.107  7.909  2.275  0.6187  0.3813 1.21E-16 3.18E-17 0.2553 0.8262  1.001 0.0000 0.8599 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.786698E+06  3.805  4.642  5.104  7.918  2.299  0.5989  0.4011 4.77E-16 1.20E-16 0.2411 0.8336  1.002 0.0000 0.8599 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.570185E+06  3.819  4.645  5.101  7.928  2.324  0.5774  0.4226 2.04E-15 4.89E-16 0.2366 0.8371  1.001 0.0000 0.8629 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.271970E+06  3.835  4.648  5.097  7.937  2.350  0.5570  0.4430 8.04E-15 1.84E-15 0.2205 0.8440  1.002 0.0000 0.8629 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 9.000499E+06  3.850  4.651  5.094  7.948  2.377  0.5349  0.4651 3.44E-14 7.49E-15 0.2175 0.8473  1.001 0.0000 0.8629 9.98E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 9.662341E+06  3.865  4.654  5.089  7.958  2.405  0.5139  0.4861 1.35E-13 2.80E-14 0.2015 0.8506  1.002 0.0000 0.8629 9.92E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.052196E+07  3.882  4.656  5.079  7.969  2.431  0.4848  0.5152 7.36E-13 1.45E-13 0.1962 0.8569  1.005 0.0000 0.8599 9.50E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000  Tmax    
 1.162696E+07  3.898  4.653  5.052  7.974  2.430  0.4473  0.5527 2.89E-12 5.58E-13 0.2131 0.8629  1.008 0.0000 0.8406 8.05E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.244716E+07  3.909  4.649  5.026  7.975  2.421  0.4204  0.5796 5.05E-12 9.74E-13 0.2215 0.8629  1.008 0.0000 0.8262 6.87E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.325790E+07  3.921  4.645  4.997  7.976  2.411  0.3934  0.6066 7.55E-12 1.45E-12 0.2335 0.8658  1.008 0.0000 0.8064 5.80E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.395365E+07  3.932  4.641  4.970  7.977  2.405  0.3685  0.6315 1.01E-11 1.94E-12 0.2310 0.8687  1.008 0.0000 0.7890 4.94E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.459215E+07  3.942  4.636  4.943  7.978  2.399  0.3438  0.6562 1.29E-11 2.47E-12 0.2287 0.8687  1.008 0.0000 0.7749 4.21E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.517581E+07  3.951  4.632  4.918  7.978  2.394  0.3203  0.6797 1.59E-11 3.03E-12 0.2263 0.8687  1.008 0.0000 0.7572 3.60E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.569932E+07  3.960  4.628  4.893  7.979  2.390  0.2985  0.7015 1.90E-11 3.61E-12 0.2231 0.8715  1.008 0.0000 0.7447 3.10E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.623267E+07  3.970  4.624  4.865  7.980  2.387  0.2753  0.7247 2.27E-11 4.30E-12 0.2207 0.8715  1.008 0.0000 0.7247 2.63E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.670937E+07  3.978  4.620  4.840  7.981  2.382  0.2539  0.7461 2.66E-11 5.02E-12 0.2199 0.8715  1.008 0.0000 0.7104 2.25E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.713150E+07  3.987  4.616  4.815  7.982  2.381  0.2342  0.7658 3.06E-11 5.75E-12 0.2157 0.8715  1.008 0.0000 0.6955 1.94E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.754972E+07  3.995  4.611  4.789  7.983  2.380  0.2139  0.7861 3.54E-11 6.62E-12 0.2123 0.8715  1.008 0.0000 0.6716 1.66E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.791753E+07  4.003  4.607  4.764  7.984  2.379  0.1953  0.8047 4.04E-11 7.52E-12 0.2100 0.8715  1.008 0.0000 0.6569 1.43E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.827600E+07  4.011  4.603  4.739  7.985  2.379  0.1766  0.8234 4.62E-11 8.55E-12 0.2076 0.8715  1.009 0.0000 0.6371 1.22E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.861789E+07  4.019  4.598  4.714  7.987  2.380  0.1580  0.8420 5.30E-11 9.74E-12 0.2034 0.8715  1.009 0.0000 0.6233 1.04E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.893558E+07  4.026  4.594  4.688  7.988  2.383  0.1400  0.8600 6.09E-11 1.11E-11 0.1983 0.8715  1.009 0.0000 0.6016 8.90E-02  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.922578E+07  4.033  4.589  4.663  7.990  2.386  0.1228  0.8772 7.01E-11 1.27E-11 0.1938 0.8715  1.009 0.0000 0.5864 7.62E-02  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.948705E+07  4.039  4.585  4.640  7.992  2.389  0.1066  0.8934 8.07E-11 1.45E-11 0.1900 0.8715  1.009 0.0000 0.5707 6.58E-02  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.974650E+07  4.046  4.581  4.616  7.994  2.394  0.0901  0.9099 9.44E-11 1.68E-11 0.1877 0.8715  1.009 0.0000 0.5543 5.67E-02  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.003468E+07  4.053  4.576  4.588  7.997  2.402  0.0710  0.9290 1.16E-10 2.03E-11 0.1835 0.8715  1.009 0.0000 0.5266 4.78E-02  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.029399E+07  4.061  4.571  4.562  8.001  2.412  0.0530  0.9470 1.46E-10 2.52E-11 0.1777 0.8715  1.009 0.0000 0.5133 4.09E-02  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.055019E+07  4.069  4.567  4.537  8.007  2.430  0.0342  0.9658 2.01E-10 3.38E-11 0.1722 0.8715  1.007 0.0000 0.4927 3.57E-02  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.080171E+07  4.078  4.564  4.519  8.018  2.464  0.0150  0.9850 3.46E-10 5.55E-11 0.1681 0.8715  1.002 0.0000 0.4856 3.35E-02  0.000 0.0000 0.0000  0.000  0.000  0.0000  Tmin    
 2.094472E+07  4.088  4.568  4.524  8.038  2.529  0.0037  0.9963 7.92E-10 1.17E-10 0.1599 0.8715  0.970 0.0000 0.4997 3.88E-02  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.097501E+07  4.096  4.573  4.534  8.052  2.578  0.0013  0.9987 1.41E-09 1.96E-10 0.1539 0.8715  0.908 0.0000 0.5200 4.66E-02  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.098723E+07  4.104  4.577  4.542  8.067  2.634  0.0004  0.9996 2.59E-09 3.39E-10 0.1436 0.8715  0.768 0.0000 0.5543 6.21E-02  0.000 0.0000 0.0036  0.000  0.000  0.0000          
 2.099274E+07  4.113  4.581  4.549  8.084  2.710  0.0001  0.9999 5.86E-09 7.11E-10 0.1159 0.8715  0.444 0.0000 0.6303 1.21E-01  0.000 0.0000 0.0154  0.000  0.000  0.0000          
 2.099612E+07  4.124  4.585  4.555  8.105  2.825  0.0000  1.0000 4.86E-06 1.99E-09 0.0000 0.8715  0.179 0.0383 0.8064 3.50E-01  0.000 0.0000 0.0344  0.000  0.000  0.0000          
 2.099953E+07  4.135  4.589  4.560  8.126  2.946  0.0000  0.9999 6.66E-05 5.37E-09 0.0000 0.8715  0.275 0.0726 0.7797 2.65E-01  0.001 0.0000 0.0506  0.000  0.000  0.0000          
 2.100358E+07  4.146  4.593  4.565  8.147  3.064  0.0000  0.9994 5.56E-04 1.17E-07 0.0006 0.8715  0.436 0.0950 0.7247 1.91E-01  0.009 0.0000 0.0555  0.000  0.000  0.0000          
 2.101202E+07  4.157  4.597  4.569  8.178  3.199  0.0000  0.9973 2.66E-03 1.79E-06 0.0289 0.8715  0.757 0.1195 0.6438 1.25E-01  0.109 0.0000 0.0506  0.000  0.000  0.0000          
 2.101329E+07  4.157  4.597  4.570  8.180  3.208  0.0000  0.9968 3.15E-03 2.39E-06 0.0334 0.8715  0.779 0.1195 0.6438 1.22E-01  0.130 0.0000 0.0465  0.000  0.000  0.0000  T2max   
 2.104292E+07  4.158  4.594  4.558  8.192  3.221  0.0000  0.9780 2.19E-02 7.86E-05 0.0587 0.8715  0.716 0.1436 0.6303 1.32E-01  0.281 0.0000 0.0531  0.000  0.000  0.0000  Blp     
 2.108938E+07  4.165  4.599  4.568  8.196  3.195  0.0000  0.9567 4.30E-02 3.26E-04 0.0871 0.8715  0.672 0.1554 0.6504 1.51E-01  0.310 0.0000 0.0546  0.000  0.000  0.0000          
 2.114549E+07  4.162  4.603  4.590  8.200  3.183  0.0000  0.9248 7.42E-02 9.34E-04 0.0926 0.8715  0.637 0.1605 0.6632 1.72E-01  0.354 0.0000 0.0615  0.000  0.000  0.0000          
 2.123876E+07  4.160  4.608  4.610  8.206  3.170  0.0000  0.8707 1.26E-01 2.82E-03 0.1024 0.8715  0.575 0.1668 0.6716 2.06E-01  0.422 0.0000 0.0615  0.000  0.000  0.0000          
 2.143263E+07  4.160  4.612  4.625  8.217  3.162  0.0000  0.7518 2.37E-01 1.11E-02 0.1174 0.8715  0.468 0.1772 0.7031 2.68E-01  0.538 0.0000 0.0688  0.000  0.000  0.0000  Lpt     
 2.184956E+07  4.168  4.607  4.600  8.242  3.194  0.0000  0.4693 4.68E-01 6.28E-02 0.1377 0.8715  0.303 0.1913 0.7104 3.81E-01  0.709 0.0000 0.0762  0.000  0.000  0.0000          
 2.201461E+07  4.174  4.603  4.577  8.255  3.223  0.0000  0.3547 5.40E-01 1.06E-01 0.1431 0.8715  0.268 0.1950 0.7104 4.02E-01  0.745 0.0000 0.0800  0.000  0.000  0.0000          
 2.216068E+07  4.181  4.599  4.554  8.269  3.263  0.0000  0.2506 5.86E-01 1.64E-01 0.1436 0.8715  0.249 0.1981 0.6955 4.06E-01  0.761 0.0000 0.0838  0.000  0.000  0.0000          
 2.230381E+07  4.188  4.595  4.530  8.287  3.319  0.0000  0.1566 5.96E-01 2.47E-01 0.1436 0.8715  0.246 0.2011 0.6798 3.90E-01  0.761 0.0000 0.0875  0.000  0.000  0.0000          
