#age/yr        logL   logTef lgrav  logTc  logrho Xc      Yc     Xc_C     Xc_O     Q_conv Q_disc  L_H/L Q1_H   Q2_H   f_pp      L_He/L Q1_He  Q2_He  L_C/L  L_nu/L Q_Tmax  stage
 0.000000E+00  0.218  3.857  4.594  7.172  2.003  0.7679  0.2320 0.00E+00 0.00E+00 0.0430 0.1216  1.006 0.0000 0.3695 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000  ZAMS                
 1.653708E+08  0.236  3.858  4.581  7.174  2.017  0.7442  0.2557 0.00E+00 0.00E+00 0.0107 0.4944  1.000 0.0000 0.4300 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 4.494687E+08  0.253  3.860  4.572  7.181  2.041  0.7031  0.2969 0.00E+00 0.00E+00 0.0055 0.5897  1.000 0.0000 0.4523 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.314798E+08  0.270  3.862  4.563  7.188  2.068  0.6586  0.3413 0.00E+00 0.00E+00 0.0010 0.6327  1.000 0.0000 0.4523 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 9.977145E+08  0.287  3.864  4.555  7.195  2.096  0.6141  0.3859 0.00E+00 0.00E+00 0.0000 0.6608  1.000 0.0000 0.4667 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.249984E+09  0.304  3.866  4.546  7.203  2.124  0.5701  0.4299 0.00E+00 0.00E+00 0.0000 0.6768  1.000 0.0000 0.4667 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.490643E+09  0.320  3.868  4.538  7.210  2.153  0.5271  0.4729 0.00E+00 0.00E+00 0.0000 0.6920  1.000 0.0000 0.4667 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.735131E+09  0.338  3.870  4.529  7.218  2.184  0.4825  0.5175 0.00E+00 0.00E+00 0.0000 0.7065  1.000 0.0000 0.4667 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.965093E+09  0.355  3.873  4.520  7.226  2.216  0.4397  0.5603 0.00E+00 0.00E+00 0.0000 0.7135  1.000 0.0000 0.4807 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.180243E+09  0.371  3.875  4.512  7.234  2.247  0.3990  0.6010 0.00E+00 0.00E+00 0.0000 0.7204  1.000 0.0000 0.4807 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.399621E+09  0.389  3.877  4.502  7.242  2.282  0.3574  0.6426 0.00E+00 0.00E+00 0.0000 0.7270  1.000 0.0000 0.4807 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.607067E+09  0.407  3.879  4.493  7.250  2.317  0.3185  0.6815 0.00E+00 0.00E+00 0.0000 0.7335  1.000 0.0000 0.4944 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.804534E+09  0.425  3.881  4.484  7.258  2.353  0.2826  0.7174 0.00E+00 0.00E+00 0.0000 0.7399  1.000 0.0000 0.4944 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.993665E+09  0.443  3.883  4.475  7.266  2.390  0.2498  0.7502 0.00E+00 0.00E+00 0.0000 0.7461  1.000 0.0000 0.4944 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.167088E+09  0.461  3.886  4.467  7.273  2.426  0.2216  0.7784 0.00E+00 0.00E+00 0.0000 0.7461  1.000 0.0000 0.4944 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.332823E+09  0.479  3.888  4.457  7.280  2.463  0.1966  0.8034 0.00E+00 0.00E+00 0.0000 0.7522  1.000 0.0000 0.5077 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.472606E+09  0.495  3.890  4.450  7.286  2.496  0.1771  0.8229 0.00E+00 0.00E+00 0.0000 0.7522  1.000 0.0000 0.5077 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.607958E+09  0.511  3.892  4.442  7.293  2.529  0.1595  0.8405 0.00E+00 0.00E+00 0.0000 0.7581  1.000 0.0000 0.5077 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.739178E+09  0.528  3.894  4.434  7.299  2.563  0.1436  0.8564 0.00E+00 0.00E+00 0.0000 0.7581  1.000 0.0000 0.5077 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.866434E+09  0.545  3.896  4.425  7.305  2.598  0.1293  0.8707 0.00E+00 0.00E+00 0.0000 0.7639  1.000 0.0000 0.5206 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.989617E+09  0.563  3.899  4.416  7.312  2.633  0.1165  0.8835 0.00E+00 0.00E+00 0.0000 0.7639  1.000 0.0000 0.5206 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 4.108645E+09  0.581  3.901  4.407  7.319  2.670  0.1049  0.8951 0.00E+00 0.00E+00 0.0000 0.7639  1.000 0.0000 0.5206 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 4.251002E+09  0.603  3.903  4.394  7.327  2.711  0.0921  0.9079 0.00E+00 0.00E+00 0.0000 0.7686  1.000 0.0000 0.5206 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 4.390835E+09  0.626  3.905  4.379  7.335  2.755  0.0808  0.9193 0.00E+00 0.00E+00 0.0000 0.7686  1.000 0.0000 0.5332 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 4.486622E+09  0.643  3.907  4.370  7.342  2.789  0.0735  0.9265 0.00E+00 0.00E+00 0.0000 0.7732  1.000 0.0000 0.5332 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 4.578849E+09  0.660  3.909  4.359  7.349  2.824  0.0669  0.9331 0.00E+00 0.00E+00 0.0000 0.7732  1.000 0.0000 0.5332 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 4.667254E+09  0.678  3.910  4.349  7.356  2.859  0.0609  0.9391 0.00E+00 0.00E+00 0.0000 0.7732  1.000 0.0000 0.5332 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 4.751823E+09  0.696  3.912  4.338  7.363  2.895  0.0554  0.9446 0.00E+00 0.00E+00 0.0000 0.7732  1.000 0.0000 0.5418 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 4.832626E+09  0.713  3.914  4.327  7.371  2.931  0.0504  0.9496 0.00E+00 0.00E+00 0.0000 0.7777  1.000 0.0000 0.5418 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 4.909504E+09  0.731  3.916  4.315  7.379  2.968  0.0459  0.9541 0.00E+00 0.00E+00 0.0000 0.7777  1.000 0.0000 0.5418 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 4.982509E+09  0.750  3.917  4.303  7.387  3.005  0.0418  0.9583 0.00E+00 0.00E+00 0.0000 0.7777  1.000 0.0000 0.5418 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.051693E+09  0.768  3.918  4.291  7.395  3.043  0.0380  0.9620 0.00E+00 0.00E+00 0.0000 0.7777  1.000 0.0000 0.5501 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.117120E+09  0.786  3.920  4.277  7.404  3.081  0.0345  0.9655 0.00E+00 0.00E+00 0.0000 0.7777  1.000 0.0000 0.5501 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.178877E+09  0.804  3.921  4.264  7.413  3.119  0.0314  0.9686 0.00E+00 0.00E+00 0.0000 0.7821  1.000 0.0000 0.5501 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.237071E+09  0.822  3.922  4.250  7.422  3.157  0.0286  0.9714 0.00E+00 0.00E+00 0.0000 0.7821  1.000 0.0000 0.5501 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.291831E+09  0.840  3.923  4.236  7.431  3.195  0.0260  0.9740 0.00E+00 0.00E+00 0.0000 0.7821  1.000 0.0000 0.5501 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.343287E+09  0.858  3.924  4.221  7.440  3.234  0.0236  0.9764 0.00E+00 0.00E+00 0.0000 0.7821  1.000 0.0000 0.5584 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.414652E+09  0.884  3.924  4.198  7.455  3.292  0.0205  0.9795 0.00E+00 0.00E+00 0.0000 0.7821  1.000 0.0000 0.5584 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.479414E+09  0.910  3.925  4.174  7.470  3.350  0.0178  0.9822 0.00E+00 0.00E+00 0.0000 0.7821  1.000 0.0000 0.5584 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.519186E+09  0.927  3.925  4.157  7.480  3.389  0.0162  0.9839 0.00E+00 0.00E+00 0.0000 0.7821  1.000 0.0000 0.5584 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000  Tmax    
 5.574137E+09  0.953  3.925  4.131  7.495  3.448  0.0140  0.9860 0.00E+00 0.00E+00 0.0000 0.7865  1.000 0.0000 0.5584 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.623902E+09  0.978  3.924  4.104  7.510  3.507  0.0121  0.9879 0.00E+00 0.00E+00 0.0000 0.7865  1.000 0.0000 0.5584 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.668967E+09  1.003  3.923  4.075  7.526  3.566  0.0105  0.9895 0.00E+00 0.00E+00 0.0000 0.7865  1.000 0.0000 0.5584 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.717164E+09  1.031  3.921  4.038  7.543  3.632  0.0089  0.9911 0.00E+00 0.00E+00 0.0000 0.7865  1.000 0.0000 0.5584 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.762595E+09  1.058  3.917  3.996  7.560  3.697  0.0075  0.9925 0.00E+00 0.00E+00 0.0000 0.7865  1.000 0.0000 0.5501 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.799776E+09  1.084  3.914  3.958  7.576  3.764  0.0064  0.9936 0.00E+00 0.00E+00 0.0000 0.7865  1.000 0.0000 0.5501 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.830385E+09  1.107  3.911  3.923  7.592  3.828  0.0055  0.9945 0.00E+00 0.00E+00 0.0000 0.7865  1.000 0.0000 0.5460 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.857700E+09  1.130  3.908  3.886  7.607  3.891  0.0048  0.9952 0.00E+00 0.00E+00 0.0000 0.7865  1.000 0.0000 0.5460 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.882922E+09  1.152  3.903  3.845  7.622  3.953  0.0042  0.9959 0.00E+00 0.00E+00 0.0000 0.7865  1.000 0.0000 0.5418 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.905992E+09  1.174  3.897  3.801  7.637  4.016  0.0036  0.9964 0.00E+00 0.00E+00 0.0000 0.7865  1.000 0.0000 0.5375 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.926878E+09  1.195  3.891  3.754  7.652  4.080  0.0031  0.9969 0.00E+00 0.00E+00 0.0000 0.7865  0.999 0.0000 0.5332 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.945840E+09  1.216  3.884  3.704  7.667  4.142  0.0027  0.9973 0.00E+00 0.00E+00 0.0000 0.7865  0.999 0.0000 0.5270 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.954686E+09  1.226  3.880  3.678  7.674  4.174  0.0025  0.9975 0.00E+00 0.00E+00 0.0000 0.7865  0.999 0.0000 0.5270 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.963148E+09  1.236  3.875  3.651  7.682  4.205  0.0023  0.9977 0.00E+00 0.00E+00 0.0000 0.7865  0.999 0.0000 0.5206 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.971261E+09  1.246  3.871  3.622  7.689  4.236  0.0022  0.9978 0.00E+00 0.00E+00 0.0000 0.7865  0.999 0.0000 0.5206 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.979046E+09  1.256  3.866  3.592  7.696  4.267  0.0020  0.9980 0.00E+00 0.00E+00 0.0000 0.7865  0.999 0.0000 0.5142 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.986527E+09  1.265  3.860  3.561  7.704  4.299  0.0019  0.9981 0.00E+00 0.00E+00 0.0000 0.7865  0.999 0.0000 0.5077 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.993722E+09  1.275  3.854  3.528  7.711  4.330  0.0017  0.9983 0.00E+00 0.00E+00 0.0000 0.7865  0.999 0.0000 0.5044 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.000644E+09  1.284  3.848  3.494  7.719  4.361  0.0016  0.9984 3.94E-20 4.74E-30 0.0000 0.7865  0.999 0.0000 0.5011 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.007315E+09  1.294  3.842  3.458  7.726  4.392  0.0015  0.9985 1.24E-20 6.35E-21 0.0000 0.7865  0.999 0.0000 0.4978 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.013753E+09  1.303  3.835  3.422  7.733  4.423  0.0014  0.9986 6.33E-20 3.10E-20 0.0000 0.7865  0.999 0.0000 0.4944 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.020716E+09  1.317  3.832  3.396  7.749  4.475  0.0013  0.9987 1.78E-18 8.00E-19 0.0000 0.7865  0.999 0.0000 0.4978 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.023963E+09  1.323  3.828  3.372  7.752  4.495  0.0012  0.9988 5.10E-18 2.24E-18 0.0000 0.7865  0.999 0.0000 0.4944 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.027395E+09  1.329  3.823  3.348  7.757  4.515  0.0012  0.9988 1.29E-17 5.53E-18 0.0000 0.7865  0.998 0.0000 0.4910 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.030696E+09  1.335  3.819  3.325  7.761  4.535  0.0011  0.9989 3.06E-17 1.28E-17 0.0000 0.7865  0.998 0.0000 0.4876 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.034355E+09  1.341  3.814  3.300  7.766  4.556  0.0011  0.9989 8.08E-17 3.28E-17 0.0000 0.7865  0.998 0.0000 0.4842 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.037950E+09  1.348  3.810  3.277  7.772  4.578  0.0010  0.9990 2.14E-16 8.40E-17 0.0000 0.7865  0.998 0.0000 0.4807 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.041841E+09  1.355  3.805  3.252  7.777  4.602  0.0010  0.9990 6.20E-16 2.36E-16 0.0000 0.7865  0.998 0.0000 0.4773 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.045687E+09  1.362  3.801  3.227  7.783  4.626  0.0009  0.9991 1.80E-15 6.64E-16 0.0000 0.7865  0.998 0.0000 0.4703 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.049835E+09  1.370  3.796  3.201  7.790  4.653  0.0008  0.9992 5.76E-15 2.05E-15 0.0000 0.7865  0.998 0.0000 0.4667 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.053909E+09  1.377  3.792  3.176  7.797  4.679  0.0008  0.9992 1.85E-14 6.35E-15 0.0000 0.7865  0.998 0.0000 0.4632 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.057783E+09  1.385  3.788  3.152  7.804  4.704  0.0007  0.9993 6.09E-14 2.00E-14 0.0000 0.7865  0.998 0.0000 0.4596 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.062037E+09  1.393  3.784  3.127  7.822  4.728  0.0006  0.9994 3.90E-13 1.18E-13 0.0000 0.7865  0.997 0.0000 0.4560 9.99E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.064139E+09  1.398  3.782  3.115  7.870  4.705  0.0006  0.9994 2.18E-12 5.97E-13 0.0229 0.7865  1.020 0.0000 0.4523 9.67E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000  T1min   
 6.064503E+09  1.417  3.783  3.101  7.897  4.224  0.0016  0.9984 2.99E-11 8.08E-12 0.1607 0.7865  1.661 0.0000 0.4223 3.27E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.064560E+09  1.434  3.784  3.089  7.887  4.146  0.0016  0.9984 2.89E-11 8.27E-12 0.1607 0.7865  1.185 0.0000 0.4431 4.18E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.064614E+09  1.451  3.787  3.082  7.880  4.099  0.0016  0.9984 2.85E-11 8.45E-12 0.1564 0.7865  0.960 0.0000 0.4632 4.96E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.064668E+09  1.463  3.791  3.085  7.875  4.066  0.0015  0.9985 2.82E-11 8.59E-12 0.1478 0.7865  0.846 0.0000 0.4807 5.59E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.064713E+09  1.469  3.796  3.098  7.871  4.044  0.0015  0.9985 2.80E-11 8.68E-12 0.1392 0.7865  0.792 0.0000 0.4944 6.05E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.064763E+09  1.471  3.802  3.122  7.868  4.025  0.0014  0.9986 2.78E-11 8.76E-12 0.1260 0.7865  0.760 0.0000 0.5110 6.49E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.064814E+09  1.469  3.811  3.157  7.865  4.010  0.0014  0.9986 2.77E-11 8.84E-12 0.1126 0.7865  0.748 0.0000 0.5238 6.87E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.064848E+09  1.466  3.817  3.188  7.863  4.001  0.0014  0.9986 2.76E-11 8.89E-12 0.1036 0.7865  0.747 0.0000 0.5301 7.09E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.064894E+09  1.460  3.827  3.233  7.861  3.992  0.0014  0.9986 2.75E-11 8.94E-12 0.0945 0.7865  0.752 0.0000 0.5418 7.35E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.064959E+09  1.448  3.841  3.300  7.858  3.983  0.0013  0.9987 2.73E-11 9.01E-12 0.0853 0.7865  0.767 0.0000 0.5543 7.65E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.065062E+09  1.428  3.859  3.391  7.855  3.975  0.0013  0.9987 2.71E-11 9.10E-12 0.0713 0.7865  0.799 0.0000 0.5704 7.99E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.065260E+09  1.394  3.879  3.508  7.850  3.972  0.0012  0.9988 2.69E-11 9.23E-12 0.0588 0.7865  0.854 0.0000 0.5897 8.35E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.065484E+09  1.366  3.892  3.586  7.848  3.977  0.0010  0.9990 2.69E-11 9.24E-12 0.0509 0.7865  0.896 0.0000 0.6046 8.56E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.065730E+09  1.347  3.898  3.631  7.848  3.989  0.0009  0.9991 2.70E-11 9.19E-12 0.0430 0.7865  0.931 0.0000 0.6118 8.69E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.066020E+09  1.335  3.901  3.652  7.849  4.007  0.0008  0.9992 2.72E-11 9.09E-12 0.0390 0.7865  0.956 0.0000 0.6154 8.81E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000  T1max   
 6.066916E+09  1.330  3.895  3.635  7.856  4.082  0.0003  0.9997 2.83E-11 8.68E-12 0.0229 0.7865  0.972 0.0000 0.6082 9.16E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.067366E+09  1.335  3.889  3.607  7.856  4.134  0.0001  0.9999 2.90E-11 8.44E-12 0.0065 0.7865  0.972 0.0000 0.5972 9.32E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.067686E+09  1.338  3.884  3.584  7.851  4.180  0.0000  1.0000 3.00E-11 8.20E-12 0.0000 0.7865  0.973 0.0000 0.5897 9.37E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.067979E+09  1.342  3.879  3.560  7.845  4.220  0.0000  1.0000 2.99E-11 8.42E-12 0.0000 0.7865  0.979 0.0000 0.5821 9.38E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.068284E+09  1.346  3.874  3.535  7.841  4.256  0.0000  1.0000 2.98E-11 8.55E-12 0.0000 0.7865  0.983 0.0000 0.5743 9.38E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.068590E+09  1.350  3.869  3.510  7.838  4.288  0.0000  1.0000 2.98E-11 8.64E-12 0.0000 0.7865  0.986 0.0000 0.5664 9.37E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.068888E+09  1.354  3.864  3.486  7.836  4.315  0.0000  1.0000 2.99E-11 8.69E-12 0.0000 0.7865  0.988 0.0000 0.5584 9.37E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.069176E+09  1.358  3.859  3.464  7.836  4.339  0.0000  1.0000 2.99E-11 8.73E-12 0.0000 0.7865  0.989 0.0000 0.5460 9.37E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.069506E+09  1.361  3.854  3.440  7.835  4.364  0.0000  1.0000 3.00E-11 8.77E-12 0.0000 0.7865  0.990 0.0000 0.5332 9.38E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.069818E+09  1.364  3.849  3.418  7.835  4.386  0.0000  1.0000 3.01E-11 8.79E-12 0.0000 0.7865  0.991 0.0000 0.5238 9.39E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.070530E+09  1.370  3.839  3.372  7.835  4.430  0.0000  1.0000 3.61E-11 8.79E-12 0.0000 0.7865  0.995 0.0024 0.5110 9.42E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.071030E+09  1.373  3.832  3.340  7.836  4.458  0.0000  1.0000 4.21E-11 8.79E-12 0.0000 0.7865  0.995 0.0065 0.5044 9.45E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.071559E+09  1.377  3.825  3.310  7.837  4.487  0.0000  1.0000 5.03E-11 8.79E-12 0.0000 0.7865  0.995 0.0086 0.4978 9.47E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.072121E+09  1.381  3.819  3.280  7.838  4.515  0.0000  1.0000 6.20E-11 8.79E-12 0.0000 0.7865  0.995 0.0107 0.4944 9.50E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.072718E+09  1.385  3.813  3.251  7.840  4.543  0.0000  1.0000 7.92E-11 8.79E-12 0.0000 0.7865  0.995 0.0188 0.4876 9.52E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.073353E+09  1.388  3.807  3.226  7.841  4.571  0.0000  1.0000 1.05E-10 8.79E-12 0.0000 0.7865  0.995 0.0229 0.4842 9.55E-01  0.000 0.0000 0.0000  0.000  0.000  0.0000          
