#age/yr        logL   logTef lgrav  logTc  logrho Xc      Yc     Xc_C     Xc_O     Q_conv Q_disc  L_H/L Q1_H   Q2_H   f_pp      L_He/L Q1_He  Q2_He  L_C/L  L_nu/L Q_Tmax  stage
 0.000000E+00 -0.240  3.791  4.691  7.099  1.976  0.7675  0.2323 0.00E+00 0.00E+00 0.0665 0.1816  1.006 0.0000 0.2655 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000  ZAMS                
 3.037637E+08 -0.222  3.792  4.679  7.099  1.990  0.7477  0.2522 0.00E+00 0.00E+00 0.0148 0.4667  1.000 0.0000 0.3205 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.751499E+08 -0.205  3.794  4.668  7.104  2.012  0.7092  0.2907 0.00E+00 0.00E+00 0.0010 0.5664  1.000 0.0000 0.3354 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.444855E+09 -0.189  3.796  4.660  7.111  2.038  0.6681  0.3318 0.00E+00 0.00E+00 0.0000 0.6118  1.000 0.0000 0.3354 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.000872E+09 -0.172  3.798  4.650  7.117  2.064  0.6271  0.3729 0.00E+00 0.00E+00 0.0000 0.6394  1.000 0.0000 0.3470 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.542767E+09 -0.155  3.800  4.641  7.124  2.091  0.5868  0.4132 0.00E+00 0.00E+00 0.0000 0.6608  1.000 0.0000 0.3470 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.063551E+09 -0.139  3.801  4.632  7.131  2.119  0.5476  0.4523 0.00E+00 0.00E+00 0.0000 0.6768  1.000 0.0000 0.3583 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.599213E+09 -0.121  3.803  4.621  7.139  2.149  0.5070  0.4929 0.00E+00 0.00E+00 0.0000 0.6845  1.000 0.0000 0.3695 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 4.105126E+09 -0.103  3.805  4.611  7.146  2.179  0.4683  0.5317 0.00E+00 0.00E+00 0.0000 0.6993  1.000 0.0000 0.3695 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 4.577191E+09 -0.086  3.807  4.601  7.154  2.209  0.4318  0.5682 0.00E+00 0.00E+00 0.0000 0.7065  1.000 0.0000 0.3804 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.056122E+09 -0.068  3.809  4.590  7.162  2.241  0.3944  0.6056 0.00E+00 0.00E+00 0.0000 0.7135  1.000 0.0000 0.3804 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.496851E+09 -0.050  3.810  4.579  7.170  2.272  0.3596  0.6403 0.00E+00 0.00E+00 0.0000 0.7204  1.000 0.0000 0.3912 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.897845E+09 -0.033  3.812  4.569  7.177  2.303  0.3278  0.6722 0.00E+00 0.00E+00 0.0000 0.7270  1.000 0.0000 0.3912 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.303775E+09 -0.016  3.813  4.558  7.186  2.335  0.2955  0.7045 0.00E+00 0.00E+00 0.0000 0.7270  1.000 0.0000 0.4017 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.716922E+09  0.003  3.815  4.545  7.194  2.370  0.2628  0.7372 0.00E+00 0.00E+00 0.0000 0.7335  1.000 0.0000 0.4017 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.090430E+09  0.021  3.817  4.534  7.203  2.404  0.2336  0.7664 0.00E+00 0.00E+00 0.0000 0.7399  1.000 0.0000 0.4121 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.439361E+09  0.039  3.818  4.522  7.211  2.438  0.2071  0.7929 0.00E+00 0.00E+00 0.0000 0.7399  1.000 0.0000 0.4121 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.762184E+09  0.056  3.820  4.510  7.218  2.472  0.1836  0.8164 0.00E+00 0.00E+00 0.0000 0.7461  1.000 0.0000 0.4223 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.102354E+09  0.075  3.821  4.497  7.226  2.509  0.1605  0.8395 0.00E+00 0.00E+00 0.0000 0.7461  1.000 0.0000 0.4223 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.389442E+09  0.093  3.822  4.485  7.233  2.543  0.1424  0.8576 0.00E+00 0.00E+00 0.0000 0.7522  1.000 0.0000 0.4223 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.665623E+09  0.110  3.824  4.473  7.239  2.577  0.1263  0.8737 0.00E+00 0.00E+00 0.0000 0.7522  1.000 0.0000 0.4300 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.932967E+09  0.128  3.825  4.460  7.246  2.612  0.1121  0.8879 0.00E+00 0.00E+00 0.0000 0.7522  1.000 0.0000 0.4375 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 9.192361E+09  0.147  3.826  4.447  7.253  2.648  0.0995  0.9006 0.00E+00 0.00E+00 0.0000 0.7581  1.000 0.0000 0.4375 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
