#age/yr        logL   logTef lgrav  logTc  logrho Xc      Yc     Xc_C     Xc_O     Q_conv Q_disc  L_H/L Q1_H   Q2_H   f_pp      L_He/L Q1_He  Q2_He  L_C/L  L_nu/L Q_Tmax  stage
 0.000000E+00  2.169  4.280  4.812  7.507  2.034  0.7689  0.2311 0.00E+00 0.00E+00 0.1970 0.1708  0.886 0.0000 0.7270 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000  ZAMS                
 1.947655E+07  2.166  4.281  4.821  7.524  2.055  0.7271  0.2729 0.00E+00 0.00E+00 0.2344 0.5972  1.001 0.0000 0.7522 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.983871E+07  2.181  4.284  4.817  7.531  2.073  0.7050  0.2950 0.00E+00 0.00E+00 0.2299 0.6394  1.001 0.0000 0.7581 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.891688E+07  2.197  4.287  4.812  7.539  2.092  0.6844  0.3156 0.00E+00 0.00E+00 0.2144 0.6689  1.000 0.0000 0.7581 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 4.886782E+07  2.212  4.290  4.808  7.548  2.112  0.6606  0.3394 0.00E+00 0.00E+00 0.2107 0.6920  1.001 0.0000 0.7581 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.768750E+07  2.227  4.292  4.804  7.556  2.132  0.6387  0.3613 0.00E+00 0.00E+00 0.2071 0.7065  1.001 0.0000 0.7581 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.635861E+07  2.244  4.295  4.799  7.565  2.155  0.6160  0.3840 0.00E+00 0.00E+00 0.1926 0.7204  1.001 0.0000 0.7581 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.469238E+07  2.259  4.298  4.794  7.574  2.178  0.5927  0.4073 0.00E+00 0.00E+00 0.1854 0.7270  1.001 0.0000 0.7581 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.291458E+07  2.275  4.301  4.789  7.583  2.201  0.5689  0.4311 0.00E+00 0.00E+00 0.1818 0.7399  1.001 0.0000 0.7581 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 9.104455E+07  2.292  4.303  4.784  7.593  2.227  0.5445  0.4555 0.00E+00 0.00E+00 0.1754 0.7461  1.000 0.0000 0.7581 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 9.794132E+07  2.307  4.306  4.779  7.603  2.252  0.5226  0.4774 0.00E+00 0.00E+00 0.1671 0.7522  1.001 0.0000 0.7581 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
