#age/yr        logL   logTef lgrav  logTc  logrho Xc      Yc     Xc_C     Xc_O     Q_conv Q_disc  L_H/L Q1_H   Q2_H   f_pp      L_He/L Q1_He  Q2_He  L_C/L  L_nu/L Q_Tmax  stage
 1.876151E+10  0.108  3.808  4.354  7.295  3.060  0.0264  0.9736 0.00E+00 0.00E+00 0.0000 0.7626  1.000 0.0000 0.4441 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.895670E+10  0.126  3.809  4.338  7.302  3.095  0.0240  0.9760 0.00E+00 0.00E+00 0.0000 0.7664  1.000 0.0000 0.4441 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.914250E+10  0.145  3.809  4.322  7.310  3.130  0.0218  0.9782 0.00E+00 0.00E+00 0.0000 0.7664  1.000 0.0000 0.4504 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.931895E+10  0.163  3.810  4.305  7.318  3.166  0.0199  0.9801 0.00E+00 0.00E+00 0.0000 0.7664  1.000 0.0000 0.4504 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.948616E+10  0.182  3.810  4.288  7.326  3.202  0.0181  0.9819 0.00E+00 0.00E+00 0.0000 0.7664  1.000 0.0000 0.4504 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.964435E+10  0.201  3.811  4.271  7.335  3.238  0.0164  0.9836 0.00E+00 0.00E+00 0.0000 0.7664  1.000 0.0000 0.4566 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.979375E+10  0.219  3.811  4.254  7.344  3.274  0.0149  0.9851 0.00E+00 0.00E+00 0.0000 0.7664  1.000 0.0000 0.4566 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.993469E+10  0.238  3.811  4.236  7.353  3.310  0.0136  0.9864 0.00E+00 0.00E+00 0.0000 0.7664  1.000 0.0000 0.4627 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.006754E+10  0.257  3.811  4.218  7.362  3.346  0.0124  0.9876 0.00E+00 0.00E+00 0.0000 0.7702  1.000 0.0000 0.4627 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.013106E+10  0.266  3.811  4.208  7.366  3.364  0.0118  0.9882 0.00E+00 0.00E+00 0.0000 0.7702  1.000 0.0000 0.4627 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000  Tmax    
 2.025252E+10  0.284  3.811  4.190  7.376  3.400  0.0107  0.9893 0.00E+00 0.00E+00 0.0000 0.7702  1.000 0.0000 0.4703 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.036690E+10  0.302  3.811  4.171  7.385  3.436  0.0097  0.9903 0.00E+00 0.00E+00 0.0000 0.7702  1.000 0.0000 0.4703 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.057592E+10  0.335  3.810  4.134  7.400  3.492  0.0081  0.9919 0.00E+00 0.00E+00 0.0000 0.7702  1.000 0.0000 0.4703 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.068340E+10  0.353  3.809  4.113  7.410  3.527  0.0073  0.9927 0.00E+00 0.00E+00 0.0000 0.7702  1.000 0.0000 0.4703 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.085829E+10  0.386  3.808  4.076  7.427  3.594  0.0062  0.9938 0.00E+00 0.00E+00 0.0000 0.7702  1.000 0.0000 0.4703 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.093246E+10  0.401  3.807  4.058  7.435  3.626  0.0057  0.9943 0.00E+00 0.00E+00 0.0000 0.7702  1.000 0.0000 0.4703 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000  Brg     
 2.106722E+10  0.431  3.806  4.024  7.451  3.689  0.0048  0.9952 0.00E+00 0.00E+00 0.0000 0.7702  1.000 0.0000 0.4703 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.119187E+10  0.460  3.805  3.988  7.467  3.752  0.0041  0.9959 0.00E+00 0.00E+00 0.0000 0.7702  1.000 0.0000 0.4703 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.130617E+10  0.489  3.803  3.951  7.482  3.815  0.0035  0.9965 0.00E+00 0.00E+00 0.0000 0.7702  1.000 0.0000 0.4703 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.140890E+10  0.518  3.800  3.913  7.497  3.878  0.0030  0.9970 0.00E+00 0.00E+00 0.0000 0.7702  1.000 0.0000 0.4665 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.150071E+10  0.546  3.798  3.876  7.512  3.942  0.0025  0.9975 0.00E+00 0.00E+00 0.0000 0.7702  1.000 0.0000 0.4665 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.158308E+10  0.573  3.795  3.838  7.526  4.005  0.0022  0.9978 0.00E+00 0.00E+00 0.0000 0.7702  1.000 0.0000 0.4627 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.165741E+10  0.600  3.792  3.800  7.540  4.068  0.0019  0.9981 0.00E+00 0.00E+00 0.0000 0.7702  1.000 0.0000 0.4627 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.172486E+10  0.625  3.789  3.762  7.553  4.131  0.0016  0.9984 0.00E+00 0.00E+00 0.0000 0.7702  1.000 0.0000 0.4566 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.178626E+10  0.651  3.786  3.723  7.566  4.194  0.0014  0.9986 0.00E+00 0.00E+00 0.0000 0.7702  0.999 0.0000 0.4535 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.184223E+10  0.676  3.783  3.685  7.578  4.256  0.0012  0.9988 0.00E+00 0.00E+00 0.0000 0.7702  0.999 0.0000 0.4504 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.189366E+10  0.700  3.779  3.646  7.591  4.319  0.0010  0.9990 0.00E+00 0.00E+00 0.0000 0.7702  0.999 0.0000 0.4473 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.194121E+10  0.725  3.776  3.608  7.603  4.381  0.0009  0.9991 0.00E+00 0.00E+00 0.0000 0.7702  0.999 0.0000 0.4410 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.198546E+10  0.749  3.772  3.570  7.614  4.443  0.0008  0.9992 0.00E+00 0.00E+00 0.0000 0.7702  0.999 0.0000 0.4378 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.202694E+10  0.773  3.769  3.531  7.626  4.505  0.0007  0.9993 0.00E+00 0.00E+00 0.0000 0.7702  0.999 0.0000 0.4346 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.206613E+10  0.798  3.765  3.492  7.637  4.566  0.0006  0.9994 0.00E+00 0.00E+00 0.0000 0.7702  0.998 0.0000 0.4282 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.210347E+10  0.824  3.762  3.453  7.648  4.628  0.0005  0.9995 0.00E+00 0.00E+00 0.0000 0.7702  0.998 0.0000 0.4250 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.213933E+10  0.852  3.759  3.412  7.658  4.689  0.0004  0.9996 0.00E+00 0.00E+00 0.0000 0.7702  0.998 0.0000 0.4217 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.217407E+10  0.881  3.756  3.371  7.667  4.749  0.0004  0.9996 0.00E+00 0.00E+00 0.0000 0.7702  0.998 0.0000 0.4184 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.220805E+10  0.912  3.753  3.329  7.676  4.810  0.0003  0.9997 0.00E+00 0.00E+00 0.0000 0.7702  0.997 0.0000 0.4168 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.224158E+10  0.946  3.750  3.283  7.685  4.870  0.0003  0.9997 0.00E+00 0.00E+00 0.0000 0.7702  0.997 0.0000 0.4168 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.225828E+10  0.964  3.749  3.260  7.688  4.900  0.0002  0.9998 0.00E+00 0.00E+00 0.0000 0.7702  0.997 0.0000 0.4168 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.227500E+10  0.984  3.748  3.236  7.692  4.929  0.0002  0.9998 0.00E+00 0.00E+00 0.0000 0.7702  0.997 0.0000 0.4168 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.229196E+10  1.004  3.746  3.211  7.695  4.960  0.0002  0.9998 1.79E-19 2.88E-28 0.0000 0.7702  0.997 0.0000 0.4168 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.230891E+10  1.025  3.745  3.185  7.698  4.989  0.0002  0.9998 1.70E-20 9.04E-21 0.0000 0.7664  0.996 0.0000 0.4184 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.233249E+10  1.043  3.746  3.170  7.706  5.043  0.0002  0.9998 1.30E-19 6.51E-20 0.0000 0.7664  0.995 0.0000 0.4378 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.234521E+10  1.063  3.745  3.146  7.707  5.068  0.0002  0.9998 2.76E-19 1.37E-19 0.0000 0.7664  0.996 0.0000 0.4370 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.235647E+10  1.081  3.744  3.125  7.709  5.090  0.0001  0.9999 4.71E-19 2.31E-19 0.0000 0.7664  0.995 0.0000 0.4378 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.236901E+10  1.101  3.743  3.101  7.711  5.114  0.0001  0.9999 8.22E-19 3.96E-19 0.0000 0.7664  0.995 0.0000 0.4402 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.238000E+10  1.119  3.742  3.081  7.712  5.135  0.0001  0.9999 1.32E-18 6.26E-19 0.0000 0.7664  0.995 0.0000 0.4426 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.239110E+10  1.137  3.742  3.059  7.714  5.156  0.0001  0.9999 2.15E-18 1.00E-18 0.0000 0.7664  0.995 0.0000 0.4457 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.240209E+10  1.156  3.741  3.037  7.716  5.177  0.0001  0.9999 3.50E-18 1.61E-18 0.0000 0.7664  0.995 0.0000 0.4481 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.241295E+10  1.175  3.740  3.015  7.718  5.198  0.0001  0.9999 5.71E-18 2.57E-18 0.0000 0.7626  0.995 0.0000 0.4504 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.242372E+10  1.195  3.740  2.993  7.720  5.219  0.0001  0.9999 9.27E-18 4.12E-18 0.0000 0.7587  0.995 0.0000 0.4535 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.243444E+10  1.215  3.739  2.970  7.722  5.240  0.0001  0.9999 1.51E-17 6.57E-18 0.0000 0.7547  0.995 0.0000 0.4566 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.244514E+10  1.236  3.738  2.946  7.724  5.260  0.0001  0.9999 2.45E-17 1.05E-17 0.0000 0.7461  0.995 0.0000 0.4596 1.00E+00  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.245580E+10  1.258  3.737  2.922  7.725  5.281  0.0001  0.9999 3.98E-17 1.68E-17 0.0000 0.7414  0.995 0.0000 0.4627 1.00E+00  0.000 0.0000 0.0000  0.000  0.001  0.0000          
 2.246637E+10  1.280  3.737  2.898  7.727  5.301  0.0001  0.9999 6.47E-17 2.69E-17 0.0000 0.7343  0.995 0.0000 0.4665 1.00E+00  0.000 0.0000 0.0000  0.000  0.001  0.0000          
 2.247476E+10  1.297  3.736  2.878  7.729  5.318  0.0001  0.9999 9.56E-17 3.91E-17 0.0000 0.7318  0.995 0.0000 0.4703 1.00E+00  0.000 0.0000 0.0000  0.000  0.001  0.0061          
 2.248304E+10  1.315  3.736  2.858  7.731  5.334  0.0001  0.9999 1.42E-16 5.71E-17 0.0000 0.7269  0.995 0.0000 0.4731 1.00E+00  0.000 0.0000 0.0000  0.000  0.001  0.0161          
 2.249119E+10  1.334  3.735  2.838  7.732  5.350  0.0001  0.9999 2.10E-16 8.34E-17 0.0000 0.7244  0.995 0.0000 0.4769 1.00E+00  0.000 0.0000 0.0000  0.000  0.001  0.0242          
 2.249920E+10  1.352  3.735  2.817  7.734  5.366  0.0001  0.9999 3.11E-16 1.22E-16 0.0000 0.7219  0.995 0.0000 0.4797 1.00E+00  0.000 0.0000 0.0000  0.000  0.001  0.0363          
 2.250701E+10  1.371  3.734  2.797  7.736  5.382  0.0001  0.9999 4.62E-16 1.78E-16 0.0000 0.7219  0.995 0.0000 0.4834 1.00E+00  0.000 0.0000 0.0000  0.000  0.001  0.0482          
 2.251463E+10  1.389  3.734  2.776  7.737  5.397  0.0001  0.9999 6.87E-16 2.62E-16 0.0000 0.7194  0.995 0.0000 0.4870 1.00E+00  0.000 0.0000 0.0000  0.000  0.001  0.0638          
 2.252204E+10  1.407  3.733  2.755  7.739  5.412  0.0001  0.9999 9.36E-16 3.51E-16 0.0000 0.7194  0.995 0.0000 0.4907 1.00E+00  0.000 0.0000 0.0000  0.000  0.001  0.0792          
 2.252982E+10  1.428  3.733  2.733  7.741  5.428  0.0001  0.9999 1.22E-15 4.50E-16 0.0000 0.7168  0.995 0.0000 0.4947 1.00E+00  0.000 0.0000 0.0000  0.000  0.001  0.0980          
 2.253773E+10  1.449  3.732  2.709  7.743  5.445  0.0001  0.9999 1.67E-15 6.07E-16 0.0000 0.7142  0.995 0.0000 0.4992 1.00E+00  0.000 0.0000 0.0000  0.000  0.001  0.1128          
 2.254521E+10  1.469  3.732  2.688  7.745  5.461  0.0001  0.9999 2.36E-15 8.43E-16 0.0000 0.7142  0.995 0.0000 0.5037 1.00E+00  0.000 0.0000 0.0000  0.000  0.001  0.1274          
 2.255218E+10  1.488  3.731  2.667  7.748  5.476  0.0000  1.0000 3.41E-15 1.20E-15 0.0000 0.7142  0.995 0.0000 0.5085 1.00E+00  0.000 0.0000 0.0000  0.000  0.001  0.1418          
 2.256007E+10  1.507  3.731  2.646  7.751  5.494  0.0000  1.0000 5.50E-15 1.89E-15 0.0000 0.7142  0.994 0.0000 0.5146 1.00E+00  0.000 0.0000 0.0000  0.000  0.001  0.1630          
 2.256571E+10  1.526  3.730  2.623  7.753  5.506  0.0000  1.0000 8.03E-15 2.71E-15 0.0000 0.7142  0.995 0.0000 0.5181 1.00E+00  0.000 0.0000 0.0000  0.000  0.001  0.1699          
 2.257212E+10  1.545  3.730  2.604  7.756  5.521  0.0000  1.0000 1.30E-14 4.29E-15 0.0000 0.7142  0.995 0.0000 0.5236 1.00E+00  0.000 0.0000 0.0000  0.000  0.001  0.1837          
 2.257854E+10  1.564  3.729  2.583  7.760  5.535  0.0000  1.0000 2.30E-14 7.44E-15 0.0000 0.7142  0.995 0.0000 0.5291 1.00E+00  0.000 0.0000 0.0000  0.000  0.001  0.1905          
 2.258443E+10  1.583  3.729  2.562  7.766  5.548  0.0000  1.0000 4.48E-14 1.41E-14 0.0000 0.7142  0.995 0.0000 0.5341 9.99E-01  0.000 0.0000 0.0000  0.000  0.001  0.1837          
 2.259097E+10  1.601  3.728  2.542  7.776  5.560  0.0000  1.0000 1.42E-13 4.25E-14 0.0000 0.7142  0.996 0.0000 0.5407 9.98E-01  0.000 0.0000 0.0000  0.000  0.001  0.1202          
 2.259899E+10  1.620  3.728  2.523  7.784  5.571  0.0000  1.0000 1.03E-12 2.98E-13 0.0000 0.7142  0.997 0.0000 0.5513 9.95E-01  0.000 0.0000 0.0000  0.000  0.001  0.1905          
 2.260386E+10  1.638  3.728  2.503  7.786  5.578  0.0000  1.0000 1.21E-12 3.50E-13 0.0000 0.7142  0.997 0.2170 0.5553 9.95E-01  0.000 0.0000 0.0000  0.000  0.002  0.2617          
 2.260857E+10  1.659  3.727  2.480  7.791  5.591  0.0000  1.0000 1.21E-12 3.50E-13 0.0000 0.7142  0.997 0.2692 0.5596 9.96E-01  0.000 0.0000 0.0000  0.000  0.002  0.2729          
 2.261226E+10  1.678  3.727  2.458  7.793  5.604  0.0000  1.0000 1.21E-12 3.50E-13 0.0000 0.7142  0.994 0.2875 0.5623 9.97E-01  0.000 0.0000 0.0000  0.000  0.002  0.2580          
 2.261595E+10  1.701  3.725  2.431  7.794  5.616  0.0000  1.0000 1.21E-12 3.50E-13 0.0000 0.7142  0.995 0.3018 0.5639 9.97E-01  0.000 0.0000 0.0000  0.000  0.002  0.2654          
 2.262042E+10  1.725  3.724  2.403  7.793  5.632  0.0000  1.0000 1.21E-12 3.50E-13 0.0000 0.7142  0.995 0.3158 0.5670 9.97E-01  0.000 0.0000 0.0000  0.000  0.002  0.2875          
 2.262530E+10  1.747  3.724  2.379  7.791  5.648  0.0000  1.0000 1.21E-12 3.50E-13 0.0000 0.7142  0.995 0.3295 0.5716 9.97E-01  0.000 0.0000 0.0000  0.000  0.002  0.3261          
 2.263621E+10  1.766  3.724  2.361  7.789  5.683  0.0000  1.0000 1.08E-10 3.51E-13 0.0000 0.7142  0.997 0.3846 0.5914 9.88E-01  0.000 0.0000 0.0000  0.000  0.002  0.4118          
 2.263906E+10  1.788  3.723  2.335  7.790  5.693  0.0000  1.0000 1.57E-10 3.51E-13 0.0000 0.7142  0.995 0.4085 0.5930 9.91E-01  0.000 0.0000 0.0000  0.000  0.002  0.3776          
 2.264142E+10  1.808  3.723  2.312  7.792  5.702  0.0000  1.0000 2.11E-10 3.51E-13 0.0000 0.7142  0.995 0.4184 0.5942 9.93E-01  0.000 0.0000 0.0000  0.000  0.002  0.3670          
 2.264431E+10  1.827  3.722  2.291  7.794  5.713  0.0000  1.0000 3.08E-10 3.52E-13 0.0000 0.7142  0.995 0.4282 0.5969 9.93E-01  0.000 0.0000 0.0000  0.000  0.002  0.3776          
 2.264765E+10  1.846  3.721  2.270  7.795  5.726  0.0000  1.0000 4.55E-10 3.53E-13 0.0000 0.7142  0.994 0.4378 0.6008 9.92E-01  0.000 0.0000 0.0000  0.000  0.002  0.4085          
 2.265506E+10  1.867  3.721  2.248  7.795  5.754  0.0000  1.0000 8.77E-10 3.58E-13 0.0000 0.7142  0.995 0.4731 0.6153 9.82E-01  0.000 0.0000 0.0000  0.000  0.002  0.4378          
 2.265748E+10  1.889  3.720  2.223  7.797  5.765  0.0000  1.0000 1.05E-09 3.61E-13 0.0000 0.7142  0.995 0.4843 0.6175 9.84E-01  0.000 0.0000 0.0000  0.000  0.002  0.4282          
 2.266031E+10  1.907  3.720  2.202  7.798  5.777  0.0000  1.0000 1.33E-09 3.65E-13 0.0000 0.7142  0.994 0.4934 0.6216 9.82E-01  0.000 0.0000 0.0000  0.000  0.002  0.4519          
 2.266479E+10  1.925  3.720  2.184  7.799  5.796  0.0000  1.0000 1.93E-09 3.76E-13 0.0000 0.7142  0.994 0.5094 0.6306 9.69E-01  0.000 0.0000 0.0000  0.000  0.002  0.4806          
 2.266729E+10  1.945  3.719  2.161  7.800  5.808  0.0000  1.0000 2.36E-09 3.85E-13 0.0000 0.7142  0.994 0.5215 0.6338 9.69E-01  0.000 0.0000 0.0000  0.000  0.002  0.4693          
 2.266998E+10  1.963  3.719  2.141  7.801  5.821  0.0000  1.0000 2.93E-09 3.99E-13 0.0000 0.7142  0.994 0.5316 0.6384 9.65E-01  0.000 0.0000 0.0000  0.000  0.002  0.4843          
