#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 0.9549 4.0094 4.6428  7.2982 1.9969 0.7666 0.2333 0.0000 0.0000 0.216 0.250  1.001 0.000 0.542 0.000 0.000 0.000 0.000 0.000 0.000 bms
  2 2.159728e+08 0.9912 4.0137 4.6237  7.3110 2.0209 0.7167 0.2832 0.0000 0.0000 0.211 0.639  1.000 0.000 0.601 0.000 0.000 0.000 0.000 0.000 0.000 
  3 4.281734e+08 1.0260 4.0175 4.6041  7.3245 2.0464 0.6658 0.3341 0.0000 0.0000 0.205 0.703  1.000 0.000 0.601 0.000 0.000 0.000 0.000 0.000 0.000 
  4 6.181046e+08 1.0632 4.0215 4.5829  7.3401 2.0769 0.6109 0.3890 0.0000 0.0000 0.199 0.733  1.000 0.000 0.601 0.000 0.000 0.000 0.000 0.000 0.000 
  5 7.843094e+08 1.1047 4.0258 4.5586  7.3585 2.1157 0.5501 0.4498 0.0000 0.0000 0.187 0.751  1.000 0.000 0.601 0.000 0.000 0.000 0.000 0.000 0.000 
  6 9.271465e+08 1.1394 4.0295 4.5387  7.3751 2.1535 0.4988 0.5011 0.0000 0.0000 0.176 0.760  1.000 0.000 0.610 0.000 0.000 0.000 0.000 0.000 0.000 
  7 1.051940e+09 1.1773 4.0336 4.5172  7.3952 2.2015 0.4423 0.5576 0.0000 0.0000 0.165 0.769  1.000 0.000 0.610 0.000 0.000 0.000 0.000 0.000 0.000 
  8 1.167712e+09 1.2177 4.0369 4.4900  7.4177 2.2566 0.3792 0.6207 0.0000 0.0000 0.152 0.775  1.001 0.000 0.610 0.000 0.000 0.000 0.000 0.000 0.000 
  9 1.221508e+09 1.2373 4.0373 4.4720  7.4289 2.2827 0.3459 0.6540 0.0000 0.0000 0.147 0.775  1.001 0.000 0.610 0.000 0.000 0.000 0.000 0.000 0.000 tmaxms
 10 1.330413e+09 1.2771 4.0348 4.4222  7.4515 2.3319 0.2709 0.7290 0.0000 0.0000 0.139 0.780  1.001 0.000 0.592 0.000 0.000 0.000 0.000 0.000 0.000 
 11 1.415486e+09 1.3092 4.0285 4.3649  7.4702 2.3700 0.2028 0.7971 0.0000 0.0000 0.131 0.780  1.002 0.000 0.542 0.000 0.000 0.000 0.000 0.000 0.000 
 12 1.480305e+09 1.3350 4.0207 4.3079  7.4867 2.4049 0.1429 0.8570 0.0000 0.0000 0.124 0.780  1.002 0.000 0.500 0.000 0.000 0.000 0.000 0.000 0.000 
