#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 0.5544 3.9190 4.5848  7.2293 2.0030 0.7670 0.2329 0.0000 0.0000 0.130 0.204  1.001 0.000 0.455 0.000 0.000 0.000 0.000 0.000 0.000 bms
  2 3.526799e+08 0.5900 3.9239 4.5688  7.2417 2.0337 0.7136 0.2863 0.0000 0.0000 0.120 0.619  1.000 0.000 0.528 0.000 0.000 0.000 0.000 0.000 0.000 
  3 7.158411e+08 0.6250 3.9288 4.5534  7.2569 2.0700 0.6544 0.3455 0.0000 0.0000 0.112 0.684  1.000 0.000 0.528 0.000 0.000 0.000 0.000 0.000 0.000 
  4 1.051498e+09 0.6598 3.9334 4.5370  7.2728 2.1091 0.5938 0.4061 0.0000 0.0000 0.104 0.713  1.000 0.000 0.528 0.000 0.000 0.000 0.000 0.000 0.000 
  5 1.365032e+09 0.6955 3.9377 4.5185  7.2903 2.1531 0.5289 0.4710 0.0000 0.0000 0.096 0.733  1.000 0.000 0.542 0.000 0.000 0.000 0.000 0.000 0.000 
  6 1.645619e+09 0.7357 3.9422 4.4963  7.3113 2.2094 0.4544 0.5455 0.0000 0.0000 0.086 0.751  1.000 0.000 0.542 0.000 0.000 0.000 0.000 0.000 0.000 
  7 1.883572e+09 0.7732 3.9468 4.4772  7.3324 2.2724 0.3854 0.6145 0.0000 0.0000 0.072 0.760  1.000 0.000 0.552 0.000 0.000 0.000 0.000 0.000 0.000 
  8 2.079948e+09 0.8093 3.9517 4.4607  7.3534 2.3464 0.3208 0.6791 0.0000 0.0000 0.054 0.760  1.000 0.000 0.552 0.000 0.000 0.000 0.000 0.000 0.000 
  9 2.254567e+09 0.8455 3.9563 4.4429  7.3746 2.4327 0.2552 0.7447 0.0000 0.0000 0.036 0.769  1.000 0.000 0.562 0.000 0.000 0.000 0.000 0.000 0.000 
 10 2.423604e+09 0.8832 3.9602 4.4208  7.3995 2.5301 0.1827 0.8172 0.0000 0.0000 0.028 0.775  1.000 0.000 0.562 0.000 0.000 0.000 0.000 0.000 0.000 
 11 2.599554e+09 0.9228 3.9622 4.3892  7.4329 2.6358 0.0981 0.9018 0.0000 0.0000 0.029 0.775  1.001 0.000 0.562 0.000 0.000 0.000 0.000 0.000 0.000 
 12 2.729822e+09 0.9611 3.9648 4.3613  7.4610 2.7689 0.0294 0.9705 0.0000 0.0000 0.021 0.780  1.000 0.000 0.572 0.000 0.000 0.000 0.000 0.000 0.000 
 13 2.806845e+09 0.9995 3.9677 4.3345  7.4259 2.9951 0.0030 0.9969 0.0000 0.0000 0.000 0.780  1.001 0.000 0.572 0.000 0.000 0.000 0.000 0.000 0.000 tmaxlms
 14 2.921388e+09 1.0397 3.9669 4.2911  7.4248 3.1176 0.0001 0.9998 0.0000 0.0000 0.000 0.780  1.001 0.001 0.562 0.000 0.000 0.000 0.000 0.000 0.000 
 15 3.010683e+09 1.0801 3.9647 4.2419  7.4328 3.2496 0.0000 0.9999 0.0000 0.0000 0.000 0.786  1.001 0.017 0.562 0.000 0.000 0.000 0.000 0.000 0.000 
 16 3.075564e+09 1.1152 3.9599 4.1876  7.4404 3.3871 0.0000 0.9999 0.0000 0.0000 0.000 0.786  1.001 0.031 0.542 0.000 0.000 0.000 0.000 0.000 0.000 
 17 3.120399e+09 1.1448 3.9527 4.1292  7.4482 3.5190 0.0000 0.9999 0.0000 0.0000 0.000 0.786  1.002 0.044 0.528 0.000 0.000 0.000 0.000 0.000 0.000 
 18 3.151858e+09 1.1632 3.9463 4.0852  7.4547 3.6091 0.0000 0.9999 0.0000 0.0000 0.000 0.786  1.002 0.053 0.514 0.000 0.000 0.000 0.000 0.000 0.000 
 19 3.174083e+09 1.1872 3.9353 4.0172  7.4668 3.7372 0.0000 0.9999 0.0000 0.0000 0.000 0.786  1.002 0.065 0.493 0.000 0.000 0.000 0.000 0.000 0.000 
 20 3.189759e+09 1.1983 3.9286 3.9793  7.4742 3.8015 0.0000 0.9999 0.0000 0.0000 0.000 0.786  1.003 0.072 0.478 0.000 0.000 0.000 0.000 0.000 0.000 
 21 3.201365e+09 1.2140 3.9169 3.9168  7.4873 3.8973 0.0000 0.9999 0.0000 0.0000 0.000 0.786  1.004 0.081 0.455 0.000 0.000 0.000 0.000 0.000 0.000 
 22 3.210264e+09 1.2237 3.9078 3.8707  7.4973 3.9608 0.0000 0.9999 0.0000 0.0000 0.000 0.786  1.004 0.086 0.447 0.000 0.000 0.000 0.000 0.000 0.000 
 23 3.217330e+09 1.2330 3.8974 3.8198  7.5084 4.0241 0.0000 0.9999 0.0000 0.0000 0.000 0.786  1.005 0.092 0.431 0.000 0.000 0.000 0.000 0.000 0.000 
 24 3.223163e+09 1.2375 3.8916 3.7921  7.5142 4.0555 0.0000 0.9999 0.0000 0.0000 0.000 0.786  1.005 0.094 0.416 0.000 0.000 0.000 0.000 0.000 0.000 
 25 3.227948e+09 1.2461 3.8790 3.7331  7.5267 4.1184 0.0000 0.9999 0.0000 0.0000 0.000 0.786  1.006 0.100 0.397 0.000 0.000 0.000 0.000 0.000 0.000 
 26 3.232108e+09 1.2501 3.8721 3.7015  7.5332 4.1496 0.0000 0.9999 0.0000 0.0000 0.000 0.786  1.006 0.103 0.390 0.000 0.000 0.000 0.000 0.000 0.000 
