#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 -2.796762e-05 3.0794 4.4002 4.6836  7.5550 1.5589 0.7683 0.2316 0.0000 0.0000 0.368 0.370  1.010 0.000 0.500 0.000 0.000 0.000 0.000 0.000 0.000 bms
  2 9.497665e+06 3.1171 4.3990 4.6411  7.5603 1.5535 0.7128 0.2871 0.0000 0.0000 0.350 0.417  1.002 0.000 0.470 0.000 0.000 0.000 0.000 0.000 0.000 
  3 1.825497e+07 3.1583 4.3972 4.5927  7.5676 1.5520 0.6494 0.3505 0.0000 0.0000 0.330 0.500  1.002 0.000 0.437 0.000 0.000 0.000 0.000 0.000 0.000 
  4 2.585049e+07 3.1949 4.3949 4.5469  7.5743 1.5523 0.5920 0.4079 0.0000 0.0000 0.309 0.528  1.002 0.000 0.412 0.000 0.000 0.000 0.000 0.000 0.000 
  5 3.241205e+07 3.2332 4.3913 4.4942  7.5818 1.5541 0.5298 0.4701 0.0000 0.0000 0.290 0.552  1.002 0.298 0.381 0.000 0.000 0.000 0.000 0.000 0.000 
  6 3.804467e+07 3.2716 4.3863 4.4358  7.5899 1.5577 0.4641 0.5358 0.0000 0.0000 0.274 0.562  1.002 0.281 0.347 0.000 0.000 0.000 0.000 0.000 0.000 
  7 4.275446e+07 3.3057 4.3808 4.3797  7.5976 1.5638 0.4043 0.5956 0.0000 0.0000 0.257 0.572  1.002 0.260 0.302 0.000 0.000 0.000 0.000 0.000 0.000 
  8 4.669279e+07 3.3374 4.3743 4.3220  7.6056 1.5726 0.3469 0.6530 0.0000 0.0000 0.240 0.572  1.002 0.244 0.265 0.000 0.000 0.000 0.000 0.000 0.000 
  9 5.000883e+07 3.3680 4.3666 4.2606  7.6145 1.5848 0.2888 0.7111 0.0000 0.0000 0.226 0.572  1.003 0.229 0.232 0.000 0.000 0.000 0.000 0.000 0.000 
 10 5.273283e+07 3.3929 4.3592 4.2061  7.6226 1.5990 0.2404 0.7595 0.0000 0.0000 0.212 0.582  1.003 0.000 0.215 0.000 0.000 0.000 0.000 0.000 0.000 
 11 5.499905e+07 3.4172 4.3508 4.1482  7.6320 1.6178 0.1913 0.8086 0.0000 0.0000 0.199 0.582  1.003 0.000 0.201 0.000 0.000 0.000 0.000 0.000 0.000 
 12 5.692577e+07 3.4403 4.3418 4.0891  7.6429 1.6429 0.1433 0.8566 0.0000 0.0000 0.185 0.582  1.003 0.000 0.187 0.000 0.000 0.000 0.000 0.000 0.000 
 13 5.860523e+07 3.4615 4.3330 4.0327  7.6562 1.6766 0.0978 0.9021 0.0000 0.0000 0.173 0.582  1.003 0.000 0.175 0.000 0.000 0.000 0.000 0.000 0.000 
 14 6.031229e+07 3.4853 4.3250 3.9769  7.6789 1.7398 0.0472 0.9527 0.0000 0.0000 0.159 0.582  1.002 0.000 0.185 0.000 0.000 0.000 0.000 0.000 0.000 
