#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 -0.5049 3.7532 4.7468  7.0575 1.9705 0.7665 0.2332 0.0000 0.0000 0.060 0.242  1.004 0.000 0.220 0.000 0.000 0.000 0.000 0.000 0.000 bms
  2 1.883439e+09 -0.4668 3.7563 4.7211  7.0638 2.0086 0.6963 0.3034 0.0000 0.0000 0.012 0.575  1.000 0.000 0.263 0.000 0.000 0.000 0.000 0.000 0.000 
  3 3.908457e+09 -0.4314 3.7604 4.7021  7.0772 2.0639 0.6135 0.3863 0.0000 0.0000 0.001 0.639  1.000 0.000 0.279 0.000 0.000 0.000 0.000 0.000 0.000 
  4 5.804486e+09 -0.3940 3.7648 4.6823  7.0925 2.1291 0.5222 0.4776 0.0000 0.0000 0.000 0.673  1.000 0.000 0.294 0.000 0.000 0.000 0.000 0.000 0.000 
  5 7.531409e+09 -0.3577 3.7688 4.6620  7.1076 2.1939 0.4423 0.5576 0.0000 0.0000 0.000 0.692  1.000 0.000 0.308 0.000 0.000 0.000 0.000 0.000 0.000 
  6 9.115297e+09 -0.3181 3.7728 4.6384  7.1246 2.2664 0.3634 0.6365 0.0000 0.0000 0.000 0.708  1.000 0.000 0.320 0.000 0.000 0.000 0.000 0.000 0.000 
  7 1.055735e+10 -0.2794 3.7766 4.6149  7.1418 2.3391 0.2941 0.7058 0.0000 0.0000 0.000 0.721  1.000 0.000 0.335 0.000 0.000 0.000 0.000 0.000 0.000 
  8 1.185554e+10 -0.2420 3.7802 4.5919  7.1588 2.4105 0.2345 0.7654 0.0000 0.0000 0.000 0.731  1.000 0.000 0.346 0.000 0.000 0.000 0.000 0.000 0.000 
  9 1.304564e+10 -0.2020 3.7836 4.5655  7.1770 2.4888 0.1788 0.8211 0.0000 0.0000 0.000 0.738  1.000 0.000 0.360 0.000 0.000 0.000 0.000 0.000 0.000 
 10 1.411114e+10 -0.1629 3.7867 4.5388  7.1940 2.5663 0.1344 0.8655 0.0000 0.0000 0.000 0.742  1.000 0.000 0.373 0.000 0.000 0.000 0.000 0.000 0.000 
