#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 2.0861 4.2435 4.7490  7.4705 1.8911 0.7676 0.2323 0.0000 0.0000 0.298 0.309  1.009 0.000 0.644 0.000 0.000 0.000 0.000 0.000 0.000 bms
  2 3.735602e+07 2.1203 4.2426 4.7112  7.4764 1.8895 0.7155 0.2844 0.0000 0.0000 0.289 0.571  1.001 0.000 0.652 0.000 0.000 0.000 0.000 0.000 0.000 
  3 4.408244e+07 2.1281 4.2427 4.7038  7.4784 1.8908 0.7034 0.2965 0.0000 0.0000 0.287 0.592  1.001 0.000 0.644 0.000 0.000 0.000 0.000 0.000 0.000 
  4 8.014991e+07 2.1668 4.2424 4.6639  7.4881 1.8984 0.6435 0.3564 0.0000 0.0000 0.272 0.644  1.002 0.000 0.619 0.000 0.000 0.000 0.000 0.000 0.000 
  5 1.125431e+08 2.2086 4.2406 4.6149  7.4988 1.9067 0.5751 0.4248 0.0000 0.0000 0.258 0.673  1.002 0.000 0.582 0.000 0.000 0.000 0.000 0.000 0.000 
  6 1.402276e+08 2.2469 4.2376 4.5646  7.5085 1.9146 0.5112 0.4887 0.0000 0.0000 0.241 0.692  1.002 0.000 0.547 0.000 0.000 0.000 0.000 0.000 0.000 
  7 1.640645e+08 2.2840 4.2330 4.5091  7.5182 1.9232 0.4456 0.5543 0.0000 0.0000 0.227 0.701  1.002 0.000 0.508 0.000 0.000 0.000 0.000 0.000 0.000 
  8 1.839766e+08 2.3183 4.2270 4.4508  7.5278 1.9331 0.3823 0.6176 0.0000 0.0000 0.213 0.710  1.002 0.000 0.468 0.000 0.000 0.000 0.000 0.000 0.000 
  9 2.002799e+08 2.3495 4.2202 4.3924  7.5369 1.9447 0.3231 0.6768 0.0000 0.0000 0.199 0.710  1.002 0.000 0.428 0.000 0.000 0.000 0.000 0.000 0.000 
 10 2.137863e+08 2.3764 4.2127 4.3355  7.5459 1.9584 0.2689 0.7310 0.0000 0.0000 0.185 0.710  1.002 0.000 0.386 0.000 0.000 0.000 0.000 0.000 0.000 
