#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 -1.873812e-04 1.3648 4.0999 4.6976  7.3663 1.9902 0.7692 0.2307 0.0000 0.0000 0.238 0.000  0.988 0.000 0.606 0.000 0.000 0.000 0.000 0.000 0.000 bms
  2 9.909986e+07 1.3880 4.1012 4.6796  7.3750 2.0017 0.7272 0.2727 0.0000 0.0000 0.234 0.597  1.001 0.000 0.662 0.000 0.000 0.000 0.000 0.000 0.000 
  3 2.107741e+08 1.4236 4.1043 4.6564  7.3881 2.0234 0.6740 0.3259 0.0000 0.0000 0.228 0.672  1.001 0.000 0.662 0.000 0.000 0.000 0.000 0.000 0.000 
  4 3.042253e+08 1.4643 4.1084 4.6321  7.4044 2.0548 0.6149 0.3850 0.0000 0.0000 0.216 0.713  1.001 0.000 0.662 0.000 0.000 0.000 0.000 0.000 0.000 
  5 3.874062e+08 1.5028 4.1119 4.6076  7.4210 2.0893 0.5573 0.4426 0.0000 0.0000 0.199 0.738  1.001 0.000 0.662 0.000 0.000 0.000 0.000 0.000 0.000 
  6 4.681156e+08 1.5415 4.1139 4.5769  7.4384 2.1233 0.4939 0.5060 0.0000 0.0000 0.191 0.749  1.001 0.000 0.653 0.000 0.000 0.000 0.000 0.000 0.000 
  7 4.875381e+08 1.5542 4.1140 4.5646  7.4442 2.1338 0.4717 0.5282 0.0000 0.0000 0.190 0.755  1.001 0.000 0.643 0.000 0.000 0.000 0.000 0.000 0.000 tmaxms
  8 5.600421e+08 1.5956 4.1123 4.5164  7.4618 2.1649 0.3985 0.6014 0.0000 0.0000 0.181 0.765  1.001 0.000 0.606 0.000 0.000 0.000 0.000 0.000 0.000 
  9 6.209865e+08 1.6306 4.1079 4.4638  7.4764 2.1897 0.3317 0.6682 0.0000 0.0000 0.170 0.771  1.002 0.000 0.558 0.000 0.000 0.000 0.000 0.000 0.000 
 10 6.690988e+08 1.6618 4.1013 4.4062  7.4898 2.2126 0.2678 0.7321 0.0000 0.0000 0.160 0.771  1.002 0.000 0.516 0.000 0.000 0.000 0.000 0.000 0.000 
 11 7.070864e+08 1.6882 4.0936 4.3490  7.5021 2.2353 0.2099 0.7900 0.0000 0.0000 0.149 0.776  1.002 0.000 0.478 0.000 0.000 0.000 0.000 0.000 0.000 
 12 7.376487e+08 1.7118 4.0849 4.2906  7.5149 2.2616 0.1548 0.8451 0.0000 0.0000 0.139 0.776  1.002 0.000 0.438 0.000 0.000 0.000 0.000 0.000 0.000 
 13 7.637685e+08 1.7330 4.0761 4.2342  7.5295 2.2959 0.1027 0.8972 0.0000 0.0000 0.128 0.776  1.002 0.000 0.401 0.000 0.000 0.000 0.000 0.000 0.000 
 14 7.903269e+08 1.7591 4.0688 4.1789  7.5570 2.3704 0.0407 0.9592 0.0000 0.0000 0.114 0.776  1.000 0.000 0.363 0.000 0.000 0.000 0.000 0.000 0.000 tminms
 15 8.013051e+08 1.7800 4.0771 4.1912  7.5919 2.4780 0.0105 0.9894 0.0000 0.0000 0.106 0.776  0.989 0.000 0.389 0.000 0.000 0.000 0.000 0.000 0.000 
 16 8.035044e+08 1.7919 4.0865 4.2169  7.6118 2.5471 0.0045 0.9954 0.0000 0.0000 0.101 0.776  0.971 0.000 0.426 0.000 0.000 0.000 0.000 0.000 0.000 
 17 8.044325e+08 1.8044 4.0953 4.2396  7.6288 2.6138 0.0021 0.9978 0.0000 0.0000 0.095 0.776  0.940 0.000 0.478 0.000 0.000 0.000 0.000 0.000 0.000 
 18 8.049090e+08 1.8230 4.1054 4.2614  7.6493 2.7171 0.0007 0.9992 0.0000 0.0000 0.080 0.776  0.875 0.000 0.578 0.000 0.000 0.000 0.000 0.000 0.000 
 19 8.052222e+08 1.8380 4.1117 4.2716  7.6591 2.9281 0.0001 0.9998 0.0000 0.0000 0.023 0.776  0.929 0.000 0.653 0.000 0.000 0.000 0.000 0.000 0.000 tmaxlms
 20 8.053952e+08 1.8192 4.1028 4.2548  7.6206 3.1205 0.0000 0.9999 0.0000 0.0000 0.000 0.776  1.157 0.001 0.624 0.000 0.000 0.000 0.000 0.000 0.000 
 21 8.054422e+08 1.8169 4.0996 4.2443  7.6164 3.1545 0.0000 0.9999 0.0000 0.0000 0.000 0.776  1.151 0.003 0.615 0.000 0.000 0.000 0.000 0.000 0.000 lminsgb
