#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 1.487765e-05 3.2911 4.4313 4.6632  7.5705 1.4822 0.7683 0.2316 0.0000 0.0000 0.381 0.384  1.009 0.383 0.454 0.000 0.000 0.000 0.000 0.000 0.000 bms
  2 7.110632e+06 3.3290 4.4301 4.6205  7.5757 1.4768 0.7128 0.2871 0.0000 0.0000 0.363 0.397  1.002 0.366 0.429 0.000 0.000 0.000 0.000 0.000 0.000 
  3 1.358600e+07 3.3704 4.4284 4.5723  7.5828 1.4750 0.6497 0.3502 0.0000 0.0000 0.343 0.466  1.002 0.346 0.400 0.000 0.000 0.000 0.000 0.000 0.000 
  4 1.924454e+07 3.4070 4.4260 4.5261  7.5894 1.4750 0.5925 0.4074 0.0000 0.0000 0.323 0.500  1.002 0.326 0.382 0.000 0.000 0.000 0.000 0.000 0.000 
  5 2.412393e+07 3.4497 4.4220 4.4674  7.5976 1.4770 0.5230 0.4769 0.0000 0.0000 0.302 0.528  1.002 0.306 0.339 0.000 0.000 0.000 0.000 0.000 0.000 
  6 2.828861e+07 3.4841 4.4175 4.4150  7.6047 1.4807 0.4649 0.5350 0.0000 0.0000 0.285 0.528  1.002 0.306 0.306 0.000 0.000 0.000 0.000 0.000 0.000 
  7 3.182066e+07 3.5180 4.4118 4.3583  7.6123 1.4862 0.4052 0.5947 0.0000 0.0000 0.271 0.542  1.002 0.000 0.268 0.000 0.000 0.000 0.000 0.000 0.000 
  8 3.474950e+07 3.5501 4.4053 4.3002  7.6203 1.4959 0.3475 0.6524 0.0000 0.0000 0.252 0.542  1.003 0.000 0.253 0.000 0.000 0.000 0.000 0.000 0.000 
  9 3.721337e+07 3.5785 4.3980 4.2426  7.6283 1.5072 0.2938 0.7061 0.0000 0.0000 0.239 0.542  1.003 0.000 0.239 0.000 0.000 0.000 0.000 0.000 0.000 
 10 3.924743e+07 3.6059 4.3898 4.1824  7.6372 1.5229 0.2409 0.7590 0.0000 0.0000 0.224 0.552  1.003 0.000 0.226 0.000 0.000 0.000 0.000 0.000 0.000 
 11 4.095085e+07 3.6292 4.3817 4.1267  7.6460 1.5411 0.1946 0.8053 0.0000 0.0000 0.211 0.552  1.003 0.000 0.214 0.000 0.000 0.000 0.000 0.000 0.000 
 12 4.238667e+07 3.6520 4.3728 4.0683  7.6564 1.5652 0.1480 0.8519 0.0000 0.0000 0.199 0.552  1.003 0.000 0.201 0.000 0.000 0.000 0.000 0.000 0.000 
 13 4.363391e+07 3.6728 4.3640 4.0123  7.6687 1.5965 0.1044 0.8955 0.0000 0.0000 0.186 0.552  1.003 0.000 0.188 0.000 0.000 0.000 0.000 0.000 0.000 
 14 4.483717e+07 3.6944 4.3558 3.9579  7.6869 1.6468 0.0591 0.9408 0.0000 0.0000 0.174 0.552  1.002 0.000 0.175 0.000 0.000 0.000 0.000 0.000 0.000 
 15 4.536317e+07 3.7062 4.3536 3.9373  7.7023 1.6914 0.0353 0.9646 0.0000 0.0000 0.167 0.552  1.001 0.169 0.200 0.000 0.000 0.000 0.000 0.000 0.000 tminms
 16 4.592389e+07 3.7238 4.3621 3.9537  7.7425 1.8133 0.0085 0.9914 0.0000 0.0000 0.157 0.552  0.985 0.000 0.240 0.000 0.000 0.000 0.000 0.000 0.000 
 17 4.602960e+07 3.7328 4.3720 3.9843  7.7676 1.8938 0.0033 0.9966 0.0000 0.0000 0.152 0.552  0.956 0.000 0.269 0.000 0.000 0.000 0.000 0.000 0.000 
 18 4.607351e+07 3.7442 4.3820 4.0129  7.7936 1.9846 0.0012 0.9987 0.0000 0.0000 0.141 0.552  0.889 0.000 0.298 0.000 0.000 0.000 0.000 0.000 0.000 
 19 4.609589e+07 3.7594 4.3914 4.0353  7.8262 2.1239 0.0002 0.9997 0.0000 0.0000 0.107 0.552  0.747 0.000 0.353 0.000 0.000 0.000 0.000 0.000 0.000 
 20 4.610509e+07 3.7633 4.3938 4.0410  7.8465 2.3147 0.0000 0.9999 0.0000 0.0000 0.000 0.547  0.901 0.000 0.395 0.000 0.000 0.000 0.000 0.000 0.000 tmaxlms
 21 4.611291e+07 3.7444 4.3861 4.0291  7.8418 2.4782 0.0000 0.9999 0.0000 0.0000 0.000 0.547  1.226 0.036 0.359 0.000 0.000 0.000 0.000 0.000 0.000 
 22 4.611823e+07 3.7318 4.3767 4.0041  7.8438 2.5657 0.0000 0.9999 0.0000 0.0000 0.000 0.547  1.247 0.050 0.347 0.000 0.000 0.000 0.000 0.000 0.000 
