#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 1.8063 4.1934 4.7492  7.4384 1.9578 0.7683 0.2316 0.0000 0.0000 0.276 0.277  1.011 0.000 0.666 0.000 0.000 0.000 0.000 0.000 0.000 bms
  2 5.396660e+07 1.8397 4.1925 4.7122  7.4438 1.9549 0.7177 0.2822 0.0000 0.0000 0.270 0.594  1.001 0.000 0.685 0.000 0.000 0.000 0.000 0.000 0.000 
  3 1.086851e+08 1.8810 4.1942 4.6777  7.4565 1.9715 0.6554 0.3445 0.0000 0.0000 0.255 0.666  1.001 0.000 0.666 0.000 0.000 0.000 0.000 0.000 0.000 
  4 1.396201e+08 1.9038 4.1947 4.6569  7.4637 1.9815 0.6198 0.3801 0.0000 0.0000 0.244 0.685  1.001 0.000 0.646 0.000 0.000 0.000 0.000 0.000 0.000 tmaxms
  5 1.876763e+08 1.9443 4.1937 4.6124  7.4765 1.9962 0.5518 0.4481 0.0000 0.0000 0.237 0.712  1.002 0.000 0.612 0.000 0.000 0.000 0.000 0.000 0.000 
  6 2.292158e+08 1.9856 4.1909 4.5599  7.4890 2.0111 0.4811 0.5188 0.0000 0.0000 0.221 0.720  1.002 0.000 0.574 0.000 0.000 0.000 0.000 0.000 0.000 
  7 2.640551e+08 2.0231 4.1860 4.5028  7.5004 2.0245 0.4127 0.5872 0.0000 0.0000 0.207 0.728  1.002 0.000 0.537 0.000 0.000 0.000 0.000 0.000 0.000 
  8 2.932042e+08 2.0537 4.1804 4.4498  7.5101 2.0367 0.3541 0.6458 0.0000 0.0000 0.196 0.736  1.002 0.000 0.496 0.000 0.000 0.000 0.000 0.000 0.000 
  9 3.167266e+08 2.0837 4.1732 4.3910  7.5201 2.0510 0.2947 0.7052 0.0000 0.0000 0.183 0.743  1.002 0.000 0.454 0.000 0.000 0.000 0.000 0.000 0.000 
 10 3.359364e+08 2.1108 4.1650 4.3311  7.5305 2.0686 0.2380 0.7619 0.0000 0.0000 0.170 0.743  1.002 0.000 0.415 0.000 0.000 0.000 0.000 0.000 0.000 
 11 3.517574e+08 2.1341 4.1565 4.2738  7.5408 2.0887 0.1865 0.8134 0.0000 0.0000 0.158 0.743  1.002 0.000 0.380 0.000 0.000 0.000 0.000 0.000 0.000 
 12 3.649195e+08 2.1551 4.1476 4.2172  7.5523 2.1142 0.1376 0.8623 0.0000 0.0000 0.146 0.743  1.002 0.000 0.347 0.000 0.000 0.000 0.000 0.000 0.000 
 13 3.766358e+08 2.1755 4.1387 4.1612  7.5671 2.1512 0.0882 0.9117 0.0000 0.0000 0.134 0.743  1.002 0.000 0.316 0.000 0.000 0.000 0.000 0.000 0.000 
 14 3.871442e+08 2.1973 4.1330 4.1166  7.5916 2.2191 0.0382 0.9617 0.0000 0.0000 0.121 0.743  1.000 0.000 0.303 0.000 0.000 0.000 0.000 0.000 0.000 tminms
 15 3.922484e+08 2.2160 4.1413 4.1311  7.6261 2.3234 0.0103 0.9896 0.0000 0.0000 0.113 0.743  0.988 0.000 0.322 0.000 0.000 0.000 0.000 0.000 0.000 
 16 3.932741e+08 2.2267 4.1509 4.1588  7.6470 2.3923 0.0044 0.9955 0.0000 0.0000 0.109 0.743  0.968 0.000 0.347 0.000 0.000 0.000 0.000 0.000 0.000 
 17 3.937088e+08 2.2379 4.1600 4.1840  7.6651 2.4580 0.0020 0.9979 0.0000 0.0000 0.104 0.743  0.931 0.000 0.380 0.000 0.000 0.000 0.000 0.000 0.000 
 18 3.939286e+08 2.2550 4.1706 4.2093  7.6871 2.5586 0.0006 0.9993 0.0000 0.0000 0.089 0.743  0.854 0.000 0.482 0.000 0.000 0.000 0.000 0.000 0.000 
 19 3.940838e+08 2.2672 4.1771 4.2231  7.6991 2.7749 0.0000 0.9999 0.0000 0.0000 0.015 0.743  0.929 0.000 0.612 0.000 0.000 0.000 0.000 0.000 0.000 tmaxlms
 20 3.941552e+08 2.2451 4.1687 4.2116  7.6654 2.9486 0.0000 0.9999 0.0000 0.0000 0.000 0.743  1.194 0.002 0.568 0.000 0.000 0.000 0.000 0.000 0.000 
 21 3.941938e+08 2.2378 4.1621 4.1925  7.6591 3.0109 0.0000 0.9999 0.0000 0.0000 0.000 0.743  1.188 0.008 0.537 0.000 0.000 0.000 0.000 0.000 0.000 lminsgb
 22 3.942689e+08 2.2525 4.1539 4.1450  7.6555 3.0938 0.0000 0.9999 0.0000 0.0000 0.000 0.743  1.152 0.017 0.454 0.000 0.000 0.000 0.000 0.000 0.000 
 23 3.943691e+08 2.2798 4.1448 4.0813  7.6528 3.1930 0.0000 0.9999 0.0000 0.0000 0.000 0.743  1.104 0.029 0.408 0.000 0.000 0.000 0.000 0.000 0.000 
