#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 -0.7967 3.7234 4.8525  7.0146 1.9601 0.7664 0.2330 0.0000 0.0000 0.082 0.246  1.003 0.000 0.163 0.000 0.000 0.000 0.000 0.000 0.000 bms
  2 3.400596e+09 -0.7575 3.7258 4.8229  7.0187 1.9995 0.6884 0.3112 0.0000 0.0000 0.009 0.585  1.000 0.000 0.195 0.000 0.000 0.000 0.000 0.000 0.000 
  3 7.268142e+09 -0.7198 3.7292 4.7988  7.0335 2.0670 0.5874 0.4123 0.0000 0.0000 0.000 0.648  1.000 0.000 0.208 0.000 0.000 0.000 0.000 0.000 0.000 
  4 1.074303e+10 -0.6813 3.7326 4.7739  7.0495 2.1396 0.4901 0.5097 0.0000 0.0000 0.000 0.678  1.000 0.000 0.224 0.000 0.000 0.000 0.000 0.000 0.000 
  5 1.380864e+10 -0.6444 3.7360 4.7506  7.0653 2.2098 0.4090 0.5909 0.0000 0.0000 0.000 0.697  1.000 0.000 0.241 0.000 0.000 0.000 0.000 0.000 0.000 
  6 1.652235e+10 -0.6034 3.7396 4.7240  7.0830 2.2878 0.3311 0.6688 0.0000 0.0000 0.000 0.711  1.000 0.000 0.256 0.000 0.000 0.000 0.000 0.000 0.000 
  7 1.891763e+10 -0.5647 3.7431 4.6993  7.1001 2.3613 0.2681 0.7318 0.0000 0.0000 0.000 0.723  1.000 0.000 0.272 0.000 0.000 0.000 0.000 0.000 0.000 
  8 2.102410e+10 -0.5286 3.7467 4.6776  7.1162 2.4298 0.2170 0.7828 0.0000 0.0000 0.000 0.731  1.000 0.000 0.287 0.000 0.000 0.000 0.000 0.000 0.000 
  9 2.289778e+10 -0.4906 3.7505 4.6548  7.1333 2.5020 0.1705 0.8294 0.0000 0.0000 0.000 0.736  1.000 0.000 0.301 0.000 0.000 0.000 0.000 0.000 0.000 
 10 2.458638e+10 -0.4516 3.7543 4.6310  7.1508 2.5764 0.1300 0.8698 0.0000 0.0000 0.000 0.741  1.000 0.000 0.316 0.000 0.000 0.000 0.000 0.000 0.000 
 11 2.611194e+10 -0.4129 3.7577 4.6059  7.1673 2.6509 0.0976 0.9023 0.0000 0.0000 0.000 0.747  1.000 0.000 0.328 0.000 0.000 0.000 0.000 0.000 0.000 
 12 2.751505e+10 -0.3788 3.7606 4.5834  7.1807 2.7146 0.0754 0.9245 0.0000 0.0000 0.000 0.749  1.000 0.000 0.339 0.000 0.000 0.000 0.000 0.000 0.000 
 13 2.876320e+10 -0.3401 3.7631 4.5547  7.1951 2.7894 0.0570 0.9429 0.0000 0.0000 0.000 0.752  1.000 0.000 0.350 0.000 0.000 0.000 0.000 0.000 0.000 
 14 2.985763e+10 -0.2982 3.7661 4.5248  7.2102 2.8705 0.0431 0.9568 0.0000 0.0000 0.000 0.754  1.000 0.000 0.364 0.000 0.000 0.000 0.000 0.000 0.000 
 15 3.083063e+10 -0.2610 3.7685 4.4972  7.2237 2.9428 0.0341 0.9657 0.0000 0.0000 0.000 0.757  1.000 0.000 0.374 0.000 0.000 0.000 0.000 0.000 0.000 
 16 3.169740e+10 -0.2220 3.7707 4.4670  7.2384 3.0190 0.0270 0.9729 0.0000 0.0000 0.000 0.759  1.000 0.000 0.384 0.000 0.000 0.000 0.000 0.000 0.000 
 17 3.246071e+10 -0.1742 3.7731 4.4288  7.2576 3.1127 0.0203 0.9796 0.0000 0.0000 0.000 0.759  1.000 0.000 0.394 0.000 0.000 0.000 0.000 0.000 0.000 
 18 3.313556e+10 -0.1361 3.7747 4.3971  7.2747 3.1871 0.0160 0.9839 0.0000 0.0000 0.000 0.760  1.000 0.000 0.401 0.000 0.000 0.000 0.000 0.000 0.000 
 19 3.373039e+10 -0.0981 3.7760 4.3643  7.2947 3.2593 0.0119 0.9880 0.0000 0.0000 0.000 0.761  1.000 0.000 0.408 0.000 0.000 0.000 0.000 0.000 0.000 
 20 3.428296e+10 -0.0583 3.7772 4.3293  7.3190 3.3282 0.0070 0.9929 0.0000 0.0000 0.000 0.763  1.000 0.000 0.414 0.000 0.000 0.000 0.000 0.000 0.000 
 21 3.476494e+10 -0.0140 3.7782 4.2890  7.3439 3.4087 0.0020 0.9979 0.0000 0.0000 0.000 0.763  1.000 0.000 0.422 0.000 0.000 0.000 0.000 0.000 0.000 
 22 3.496739e+10 0.0070 3.7783 4.2684  7.3483 3.4570 0.0007 0.9992 0.0000 0.0000 0.000 0.764  1.000 0.001 0.425 0.000 0.000 0.000 0.000 0.000 0.000 tmaxlms
 23 3.536214e+10 0.0450 3.7781 4.2296  7.3530 3.5509 0.0001 0.9998 0.0000 0.0000 0.000 0.764  1.000 0.010 0.427 0.000 0.000 0.000 0.000 0.000 0.000 
 24 3.569383e+10 0.0872 3.7774 4.1846  7.3595 3.6632 0.0000 0.9999 0.0000 0.0000 0.000 0.764  1.000 0.025 0.428 0.000 0.000 0.000 0.000 0.000 0.000 
 25 3.596867e+10 0.1289 3.7756 4.1357  7.3678 3.7812 0.0000 0.9999 0.0000 0.0000 0.000 0.764  1.000 0.043 0.425 0.000 0.000 0.000 0.000 0.000 0.000 
 26 3.619505e+10 0.1656 3.7729 4.0882  7.3754 3.8902 0.0000 0.9999 0.0000 0.0000 0.000 0.764  1.000 0.062 0.416 0.000 0.000 0.000 0.000 0.000 0.000 
 27 3.638142e+10 0.2040 3.7690 4.0342  7.3849 4.0057 0.0000 0.9999 0.0000 0.0000 0.000 0.764  1.001 0.085 0.404 0.000 0.000 0.000 0.000 0.000 0.000 
 28 3.653594e+10 0.2357 3.7656 3.9889  7.3943 4.0998 0.0000 0.9999 0.0000 0.0000 0.000 0.764  1.000 0.103 0.394 0.000 0.000 0.000 0.000 0.000 0.000 
