#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 2.3154 4.2819 4.7403  7.4931 1.8241 0.7679 0.2320 0.0000 0.0000 0.318 0.323  1.010 0.000 0.627 0.000 0.000 0.000 0.000 0.000 0.000 bms
  2 2.086599e+07 2.3434 4.2810 4.7087  7.4969 1.8200 0.7270 0.2729 0.0000 0.0000 0.309 0.507  1.002 0.000 0.618 0.000 0.000 0.000 0.000 0.000 0.000 
  3 4.779580e+07 2.3844 4.2803 4.6649  7.5059 1.8234 0.6639 0.3360 0.0000 0.0000 0.292 0.599  1.002 0.000 0.590 0.000 0.000 0.000 0.000 0.000 0.000 
  4 7.147498e+07 2.4229 4.2787 4.6200  7.5145 1.8276 0.6036 0.3963 0.0000 0.0000 0.276 0.636  1.002 0.000 0.556 0.000 0.000 0.000 0.000 0.000 0.000 
  5 9.251255e+07 2.4618 4.2756 4.5687  7.5234 1.8318 0.5390 0.4609 0.0000 0.0000 0.264 0.661  1.002 0.000 0.520 0.000 0.000 0.000 0.000 0.000 0.000 
  6 1.101934e+08 2.5018 4.2711 4.5107  7.5328 1.8390 0.4714 0.5286 0.0000 0.0000 0.240 0.671  1.002 0.000 0.481 0.000 0.000 0.000 0.000 0.000 0.000 
  7 1.253317e+08 2.5351 4.2656 4.4554  7.5413 1.8457 0.4107 0.5893 0.0000 0.0000 0.229 0.681  1.002 0.000 0.440 0.000 0.000 0.000 0.000 0.000 0.000 
  8 1.379401e+08 2.5659 4.2592 4.3990  7.5498 1.8547 0.3523 0.6476 0.0000 0.0000 0.215 0.681  1.002 0.000 0.406 0.000 0.000 0.000 0.000 0.000 0.000 
  9 1.483483e+08 2.5956 4.2514 4.3381  7.5590 1.8674 0.2932 0.7067 0.0000 0.0000 0.199 0.681  1.002 0.000 0.367 0.000 0.000 0.000 0.000 0.000 0.000 
 10 1.569092e+08 2.6207 4.2433 4.2806  7.5679 1.8827 0.2404 0.7595 0.0000 0.0000 0.185 0.690  1.002 0.000 0.335 0.000 0.000 0.000 0.000 0.000 0.000 
 11 1.640817e+08 2.6429 4.2350 4.2252  7.5773 1.9012 0.1913 0.8086 0.0000 0.0000 0.172 0.690  1.003 0.000 0.303 0.000 0.000 0.000 0.000 0.000 0.000 
 12 1.700904e+08 2.6641 4.2262 4.1688  7.5880 1.9255 0.1433 0.8566 0.0000 0.0000 0.159 0.690  1.003 0.000 0.263 0.000 0.000 0.000 0.000 0.000 0.000 
 13 1.754691e+08 2.6848 4.2172 4.1121  7.6023 1.9611 0.0939 0.9060 0.0000 0.0000 0.146 0.690  1.002 0.179 0.180 0.000 0.000 0.000 0.000 0.000 0.000 
 14 1.809525e+08 2.7096 4.2104 4.0601  7.6303 2.0385 0.0369 0.9630 0.0000 0.0000 0.131 0.690  1.001 0.000 0.182 0.000 0.000 0.000 0.000 0.000 0.000 tminms
 15 1.831632e+08 2.7284 4.2188 4.0749  7.6670 2.1495 0.0094 0.9905 0.0000 0.0000 0.122 0.685  0.986 0.000 0.249 0.000 0.000 0.000 0.000 0.000 0.000 
 16 1.836033e+08 2.7383 4.2284 4.1034  7.6892 2.2216 0.0039 0.9960 0.0000 0.0000 0.118 0.685  0.962 0.000 0.291 0.000 0.000 0.000 0.000 0.000 0.000 
 17 1.837859e+08 2.7504 4.2384 4.1313  7.7107 2.2994 0.0016 0.9983 0.0000 0.0000 0.110 0.685  0.912 0.000 0.329 0.000 0.000 0.000 0.000 0.000 0.000 
 18 1.838811e+08 2.7665 4.2482 4.1544  7.7345 2.4107 0.0004 0.9995 0.0000 0.0000 0.090 0.685  0.820 0.000 0.386 0.000 0.000 0.000 0.000 0.000 0.000 
 19 1.839342e+08 2.7729 4.2522 4.1640  7.7453 2.5982 0.0000 0.9999 0.0000 0.0000 0.016 0.685  0.924 0.000 0.550 0.000 0.000 0.000 0.000 0.000 0.000 tmaxlms
 20 1.839671e+08 2.7510 4.2439 4.1527  7.7168 2.7734 0.0000 0.9999 0.0000 0.0000 0.000 0.685  1.206 0.009 0.433 0.000 0.000 0.000 0.000 0.000 0.000 
 21 1.839875e+08 2.7421 4.2368 4.1332  7.7119 2.8401 0.0000 0.9999 0.0000 0.0000 0.000 0.685  1.214 0.016 0.400 0.000 0.000 0.000 0.000 0.000 0.000 lminsgb
 22 1.840182e+08 2.7523 4.2277 4.0866  7.7104 2.9244 0.0000 0.9999 0.0000 0.0000 0.000 0.685  1.191 0.024 0.373 0.000 0.000 0.000 0.000 0.000 0.000 
 23 1.840545e+08 2.7753 4.2191 4.0292  7.7111 3.0082 0.0000 0.9999 0.0000 0.0000 0.000 0.685  1.147 0.034 0.353 0.000 0.000 0.000 0.000 0.000 0.000 
