#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 2.8315 4.3624 4.7011  7.5358 1.6492 0.7678 0.2321 0.0000 0.0000 0.355 0.356  1.006 0.000 0.552 0.000 0.000 0.000 0.000 0.000 0.000 bms
  2 1.365982e+07 2.8710 4.3611 4.6564  7.5421 1.6454 0.7086 0.2913 0.0000 0.0000 0.335 0.470  1.002 0.000 0.514 0.000 0.000 0.000 0.000 0.000 0.000 
  3 2.639286e+07 2.9071 4.3595 4.6139  7.5488 1.6452 0.6518 0.3481 0.0000 0.0000 0.315 0.542  1.002 0.000 0.486 0.000 0.000 0.000 0.000 0.000 0.000 
  4 3.830377e+07 2.9490 4.3563 4.5592  7.5575 1.6471 0.5778 0.4221 0.0000 0.0000 0.292 0.572  1.002 0.000 0.448 0.000 0.000 0.000 0.000 0.000 0.000 
  5 4.762702e+07 2.9861 4.3526 4.5073  7.5652 1.6478 0.5161 0.4838 0.0000 0.0000 0.275 0.592  1.002 0.000 0.417 0.000 0.000 0.000 0.000 0.000 0.000 
  6 5.553573e+07 3.0235 4.3474 4.4491  7.5734 1.6518 0.4511 0.5488 0.0000 0.0000 0.259 0.601  1.002 0.000 0.384 0.000 0.000 0.000 0.000 0.000 0.000 
  7 6.210930e+07 3.0563 4.3417 4.3935  7.5811 1.6588 0.3928 0.6071 0.0000 0.0000 0.241 0.610  1.002 0.000 0.352 0.000 0.000 0.000 0.000 0.000 0.000 
  8 6.765909e+07 3.0861 4.3353 4.3381  7.5891 1.6674 0.3370 0.6629 0.0000 0.0000 0.228 0.610  1.002 0.000 0.308 0.000 0.000 0.000 0.000 0.000 0.000 
  9 7.223929e+07 3.1157 4.3276 4.2777  7.5979 1.6799 0.2806 0.7193 0.0000 0.0000 0.212 0.610  1.003 0.216 0.253 0.000 0.000 0.000 0.000 0.000 0.000 
 10 7.602887e+07 3.1412 4.3198 4.2210  7.6066 1.6951 0.2301 0.7698 0.0000 0.0000 0.199 0.619  1.003 0.201 0.214 0.000 0.000 0.000 0.000 0.000 0.000 
 11 7.919744e+07 3.1653 4.3112 4.1625  7.6164 1.7151 0.1803 0.8196 0.0000 0.0000 0.185 0.619  1.003 0.000 0.194 0.000 0.000 0.000 0.000 0.000 0.000 
 12 8.188105e+07 3.1875 4.3024 4.1051  7.6277 1.7410 0.1330 0.8669 0.0000 0.0000 0.172 0.619  1.003 0.179 0.180 0.000 0.000 0.000 0.000 0.000 0.000 
 13 8.426418e+07 3.2089 4.2937 4.0489  7.6421 1.7779 0.0865 0.9134 0.0000 0.0000 0.159 0.619  1.003 0.000 0.172 0.000 0.000 0.000 0.000 0.000 0.000 
 14 8.651103e+07 3.2320 4.2878 4.0022  7.6677 1.8501 0.0371 0.9628 0.0000 0.0000 0.145 0.619  1.001 0.000 0.185 0.000 0.000 0.000 0.000 0.000 0.000 tminms
 15 8.756933e+07 3.2500 4.2966 4.0194  7.7067 1.9676 0.0090 0.9909 0.0000 0.0000 0.136 0.619  0.985 0.000 0.223 0.000 0.000 0.000 0.000 0.000 0.000 
 16 8.777668e+07 3.2590 4.3061 4.0484  7.7295 2.0411 0.0038 0.9961 0.0000 0.0000 0.131 0.619  0.960 0.000 0.253 0.000 0.000 0.000 0.000 0.000 0.000 
 17 8.786314e+07 3.2699 4.3156 4.0755  7.7517 2.1203 0.0015 0.9984 0.0000 0.0000 0.122 0.619  0.907 0.000 0.285 0.000 0.000 0.000 0.000 0.000 0.000 
 18 8.790776e+07 3.2858 4.3256 4.0996  7.7796 2.2451 0.0004 0.9995 0.0000 0.0000 0.098 0.619  0.796 0.000 0.346 0.000 0.000 0.000 0.000 0.000 0.000 
 19 8.792839e+07 3.2904 4.3286 4.1070  7.7961 2.4295 0.0000 0.9999 0.0000 0.0000 0.027 0.619  0.916 0.000 0.470 0.000 0.000 0.000 0.000 0.000 0.000 tmaxlms
 20 8.794369e+07 3.2690 4.3201 4.0944  7.7765 2.6076 0.0000 0.9999 0.0000 0.0000 0.000 0.619  1.228 0.017 0.371 0.000 0.000 0.000 0.000 0.000 0.000 
 21 8.795473e+07 3.2589 4.3111 4.0685  7.7740 2.6905 0.0000 0.9999 0.0000 0.0000 0.000 0.619  1.234 0.027 0.358 0.000 0.000 0.000 0.000 0.000 0.000 lminsgb
 22 8.796724e+07 3.2669 4.3018 4.0233  7.7759 2.7707 0.0000 0.9999 0.0000 0.0000 0.000 0.619  1.218 0.039 0.339 0.000 0.000 0.000 0.000 0.000 0.000 
 23 8.798088e+07 3.2873 4.2923 3.9649  7.7802 2.8536 0.0000 0.9999 0.0000 0.0000 0.000 0.619  1.183 0.045 0.323 0.000 0.000 0.000 0.000 0.000 0.000 
 24 8.799631e+07 3.3053 4.2834 3.9113  7.7854 2.9277 0.0000 0.9999 0.0000 0.0000 0.000 0.619  1.156 0.054 0.308 0.000 0.000 0.000 0.000 0.000 0.000 
 25 8.801331e+07 3.3167 4.2763 3.8715  7.7904 2.9837 0.0000 0.9999 0.0000 0.0000 0.000 0.619  1.137 0.061 0.302 0.000 0.000 0.000 0.000 0.000 0.000 
 26 8.803156e+07 3.3311 4.2646 3.8103  7.7999 3.0702 0.0000 0.9999 0.0000 0.0000 0.000 0.619  1.118 0.071 0.285 0.000 0.000 0.000 0.000 0.000 0.000 
 27 8.805044e+07 3.3393 4.2564 3.7693  7.8075 3.1282 0.0000 0.9999 0.0000 0.0000 0.000 0.619  1.109 0.077 0.279 0.000 0.000 0.000 0.000 0.000 0.000 
 28 8.806965e+07 3.3498 4.2430 3.7052  7.8210 3.2157 0.0000 0.9999 0.0000 0.0000 0.000 0.619  1.098 0.084 0.263 0.000 0.000 0.000 0.000 0.000 0.000 
 29 8.808870e+07 3.3560 4.2334 3.6606  7.8313 3.2744 0.0000 0.9999 0.0000 0.0000 0.000 0.619  1.093 0.090 0.256 0.000 0.000 0.000 0.000 0.000 0.000 
 30 8.810727e+07 3.3617 4.2231 3.6137  7.8429 3.3333 0.0000 0.9999 0.0000 0.0000 0.000 0.619  1.089 0.093 0.251 0.000 0.000 0.000 0.000 0.000 0.000 
 31 8.812516e+07 3.3644 4.2176 3.5890  7.8491 3.3629 0.0000 0.9999 0.0000 0.0000 0.000 0.619  1.088 0.096 0.247 0.000 0.000 0.000 0.000 0.000 0.000 
 32 8.814223e+07 3.3694 4.2061 3.5380  7.8624 3.4222 0.0000 0.9999 0.0000 0.0000 0.000 0.619  1.085 0.101 0.241 0.000 0.000 0.000 0.000 0.000 0.000 
 33 8.815831e+07 3.3741 4.1935 3.4829  7.8767 3.4817 0.0000 0.9999 0.0000 0.0000 0.000 0.619  1.084 0.108 0.235 0.000 0.000 0.000 0.000 0.000 0.000 
 34 8.817363e+07 3.3763 4.1868 3.4539  7.8843 3.5115 0.0000 0.9999 0.0000 0.0000 0.000 0.619  1.084 0.109 0.233 0.000 0.000 0.000 0.000 0.000 0.000 
 35 8.818800e+07 3.3805 4.1724 3.3921  7.9002 3.5713 0.0000 0.9999 0.0000 0.0000 0.000 0.614  1.084 0.115 0.228 0.000 0.000 0.000 0.000 0.000 0.000 
 36 8.820152e+07 3.3825 4.1647 3.3593  7.9085 3.6012 0.0000 0.9999 0.0000 0.0000 0.000 0.614  1.084 0.117 0.224 0.000 0.000 0.000 0.000 0.000 0.000 
 37 8.821418e+07 3.3853 4.1519 3.3053  7.9217 3.6473 0.0000 0.9999 0.0000 0.0000 0.000 0.614  1.086 0.120 0.221 0.000 0.000 0.000 0.000 0.000 0.000 
 38 8.822609e+07 3.3872 4.1415 3.2618  7.9321 3.6825 0.0000 0.9999 0.0000 0.0000 0.000 0.614  1.088 0.123 0.217 0.000 0.000 0.000 0.000 0.000 0.000 
 39 8.823715e+07 3.3887 4.1319 3.2219  7.9414 3.7129 0.0000 0.9999 0.0000 0.0000 0.000 0.614  1.089 0.125 0.216 0.000 0.000 0.000 0.000 0.000 0.000 
 40 8.824748e+07 3.3900 4.1220 3.1810  7.9504 3.7422 0.0000 0.9999 0.0000 0.0000 0.000 0.614  1.091 0.128 0.214 0.000 0.000 0.000 0.000 0.000 0.000 
 41 8.825708e+07 3.3912 4.1114 3.1374  7.9596 3.7711 0.0000 0.9999 0.0000 0.0000 0.000 0.614  1.093 0.129 0.211 0.000 0.000 0.000 0.000 0.000 0.000 
 42 8.826597e+07 3.3923 4.1001 3.0911  7.9689 3.8000 0.0000 0.9999 0.0000 0.0000 0.000 0.614  1.097 0.131 0.210 0.000 0.000 0.000 0.000 0.000 0.000 
 43 8.827430e+07 3.3931 4.0904 3.0515  7.9765 3.8232 0.0000 0.9999 0.0000 0.0000 0.000 0.614  1.099 0.132 0.208 0.000 0.000 0.000 0.000 0.000 0.000 
 44 8.828215e+07 3.3938 4.0801 3.0096  7.9842 3.8464 0.0000 0.9999 0.0000 0.0000 0.000 0.614  1.100 0.134 0.208 0.000 0.000 0.000 0.000 0.000 0.000 
 45 8.828941e+07 3.3944 4.0689 2.9642  7.9920 3.8698 0.0000 0.9999 0.0000 0.0000 0.000 0.614  1.103 0.135 0.206 0.000 0.000 0.000 0.000 0.000 0.000 
 46 8.829627e+07 3.3947 4.0600 2.9283  7.9979 3.8874 0.0000 0.9999 0.0000 0.0000 0.000 0.614  1.105 0.136 0.204 0.000 0.000 0.001 0.000 0.000 0.000 
 47 8.830265e+07 3.3950 4.0505 2.8900  8.0040 3.9051 0.0000 0.9999 0.0000 0.0000 0.000 0.614  1.108 0.137 0.203 0.000 0.000 0.003 0.000 0.000 0.000 
 48 8.830696e+07 3.3951 4.0438 2.8631  8.0080 3.9169 0.0000 0.9999 0.0000 0.0000 0.000 0.614  1.109 0.138 0.203 0.000 0.000 0.005 0.000 0.000 0.000 lmaxsgb
 49 8.831255e+07 3.3951 4.0331 2.8203  8.0142 3.9347 0.0000 0.9999 0.0000 0.0000 0.000 0.614  1.112 0.139 0.201 0.000 0.000 0.006 0.000 0.000 0.000 
 50 8.831802e+07 3.3951 4.0218 2.7751  8.0205 3.9526 0.0000 0.9999 0.0000 0.0000 0.000 0.614  1.115 0.139 0.200 0.000 0.000 0.008 0.000 0.000 0.000 
 51 8.832311e+07 3.3950 4.0137 2.7428  8.0248 3.9645 0.0000 0.9999 0.0000 0.0000 0.000 0.614  1.118 0.140 0.200 0.000 0.000 0.010 0.000 0.000 0.000 
 52 8.832794e+07 3.3947 4.0008 2.6915  8.0313 3.9824 0.0000 0.9999 0.0000 0.0000 0.000 0.614  1.121 0.142 0.199 0.000 0.000 0.012 0.000 0.000 0.000 
 53 8.833248e+07 3.3944 3.9916 2.6550  8.0357 3.9942 0.0000 0.9999 0.0001 0.0000 0.000 0.614  1.123 0.142 0.198 0.000 0.000 0.014 0.000 0.000 0.000 
 54 8.833679e+07 3.3940 3.9820 2.6170  8.0403 4.0059 0.0000 0.9998 0.0001 0.0000 0.000 0.614  1.126 0.142 0.198 0.000 0.000 0.014 0.000 0.000 0.000 
 55 8.834087e+07 3.3935 3.9719 2.5771  8.0450 4.0173 0.0000 0.9998 0.0001 0.0000 0.000 0.614  1.129 0.143 0.197 0.001 0.000 0.017 0.000 0.000 0.000 
 56 8.834472e+07 3.3928 3.9612 2.5350  8.0500 4.0283 0.0000 0.9997 0.0002 0.0000 0.000 0.614  1.131 0.144 0.197 0.001 0.000 0.019 0.000 0.000 0.000 
 57 8.834843e+07 3.3921 3.9502 2.4917  8.0554 4.0385 0.0000 0.9996 0.0003 0.0000 0.000 0.614  1.135 0.145 0.196 0.001 0.000 0.019 0.000 0.000 0.000 
 58 8.835191e+07 3.3916 3.9445 2.4694  8.0583 4.0432 0.0000 0.9995 0.0004 0.0000 0.000 0.614  1.136 0.145 0.196 0.002 0.000 0.022 0.000 0.000 0.000 
 59 8.835523e+07 3.3907 3.9329 2.4239  8.0642 4.0513 0.0000 0.9993 0.0006 0.0000 0.000 0.614  1.141 0.146 0.195 0.002 0.000 0.020 0.000 0.000 0.000 
 60 8.835833e+07 3.3895 3.9213 2.3787  8.0706 4.0583 0.0000 0.9992 0.0008 0.0000 0.001 0.614  1.143 0.146 0.194 0.004 0.000 0.020 0.000 0.000 0.000 
 61 8.836125e+07 3.3883 3.9100 2.3347  8.0767 4.0637 0.0000 0.9990 0.0009 0.0000 0.002 0.614  1.145 0.147 0.194 0.006 0.000 0.019 0.000 0.000 0.000 
 62 8.836405e+07 3.3871 3.8989 2.2915  8.0824 4.0677 0.0000 0.9990 0.0009 0.0000 0.004 0.614  1.148 0.147 0.194 0.010 0.000 0.019 0.000 0.000 0.000 
 63 8.836676e+07 3.3865 3.8933 2.2697  8.0853 4.0691 0.0000 0.9989 0.0010 0.0000 0.005 0.614  1.149 0.147 0.194 0.012 0.000 0.018 0.000 0.000 0.000 
 64 8.836935e+07 3.3852 3.8818 2.2250  8.0908 4.0708 0.0000 0.9986 0.0013 0.0000 0.007 0.614  1.151 0.148 0.193 0.019 0.000 0.017 0.000 0.000 0.000 
 65 8.837182e+07 3.3837 3.8697 2.1781  8.0962 4.0704 0.0000 0.9985 0.0014 0.0000 0.010 0.614  1.150 0.149 0.193 0.030 0.000 0.017 0.000 0.000 0.000 
 66 8.837418e+07 3.3830 3.8631 2.1524  8.0990 4.0692 0.0000 0.9985 0.0014 0.0000 0.011 0.614  1.150 0.149 0.193 0.037 0.000 0.016 0.000 0.000 0.000 
 67 8.837639e+07 3.3814 3.8486 2.0960  8.1044 4.0642 0.0000 0.9983 0.0017 0.0000 0.015 0.614  1.147 0.149 0.193 0.056 0.000 0.016 0.000 0.000 0.000 
 68 8.837855e+07 3.3805 3.8400 2.0625  8.1071 4.0599 0.0000 0.9981 0.0018 0.0000 0.018 0.614  1.144 0.149 0.193 0.068 0.000 0.016 0.000 0.000 0.000 
 69 8.838066e+07 3.3796 3.8304 2.0250  8.1097 4.0541 0.0000 0.9980 0.0019 0.0000 0.021 0.614  1.140 0.150 0.192 0.082 0.000 0.017 0.000 0.000 0.000 
 70 8.838270e+07 3.3785 3.8173 1.9737  8.1125 4.0451 0.0000 0.9979 0.0020 0.0000 0.025 0.614  1.134 0.150 0.192 0.099 0.000 0.017 0.000 0.000 0.000 
 71 8.838470e+07 3.3778 3.8077 1.9360  8.1142 4.0384 0.0000 0.9976 0.0023 0.0000 0.027 0.614  1.129 0.151 0.192 0.110 0.000 0.017 0.000 0.000 0.000 
 72 8.838667e+07 3.3770 3.7974 1.8956  8.1156 4.0307 0.0000 0.9974 0.0026 0.0000 0.030 0.614  1.124 0.151 0.192 0.119 0.000 0.018 0.000 0.000 0.000 
 73 8.838859e+07 3.3764 3.7863 1.8518  8.1167 4.0224 0.0000 0.9970 0.0029 0.0000 0.033 0.614  1.118 0.151 0.192 0.126 0.000 0.018 0.000 0.000 0.000 
 74 8.839050e+07 3.3759 3.7769 1.8147  8.1174 4.0154 0.0000 0.9968 0.0031 0.0000 0.035 0.614  1.114 0.152 0.192 0.130 0.000 0.018 0.000 0.000 0.000 
 75 8.839238e+07 3.3755 3.7667 1.7743  8.1180 4.0081 0.0000 0.9966 0.0033 0.0000 0.037 0.614  1.109 0.152 0.192 0.132 0.000 0.019 0.000 0.000 0.000 
 76 8.839437e+07 3.3750 3.7565 1.7340  8.1184 4.0007 0.0000 0.9963 0.0036 0.0000 0.039 0.614  1.105 0.152 0.192 0.133 0.000 0.019 0.000 0.000 0.000 
 77 8.839658e+07 3.3743 3.7453 1.6899  8.1187 3.9921 0.0000 0.9961 0.0038 0.0000 0.041 0.614  1.100 0.152 0.192 0.132 0.000 0.019 0.000 0.000 0.000 
